,dates,PM25,PM10,NO,NO2,NOx,Ozone,SO2,date,StationId,PM25clean,PM25_int,med,std,t,PM25_clean,PM25_clean_outliers,PM10clean,PM10_int,PM10_clean,PM10_clean_outliers,NO2clean,NO2_int,NO2_clean,NO2_clean_outliers,Ozoneclean,Ozone_int,Ozone_clean,Ozone_clean_outliers
27296,2020-10-11 08:00:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27297,2020-10-11 08:15:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27298,2020-10-11 08:30:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27299,2020-10-11 08:45:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27300,2020-10-11 09:00:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27301,2020-10-11 09:15:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27302,2020-10-11 09:30:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27303,2020-10-11 09:45:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27304,2020-10-11 10:00:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27305,2020-10-11 10:15:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27306,2020-10-11 10:30:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27307,2020-10-11 10:45:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27308,2020-10-11 11:00:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27309,2020-10-11 11:15:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27310,2020-10-11 11:30:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27311,2020-10-11 11:45:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27312,2020-10-11 12:00:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27313,2020-10-11 12:15:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27314,2020-10-11 12:30:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27315,2020-10-11 12:45:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27316,2020-10-11 13:00:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27317,2020-10-11 13:15:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27318,2020-10-11 13:30:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27319,2020-10-11 13:45:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27320,2020-10-11 14:00:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27321,2020-10-11 14:15:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27322,2020-10-11 14:30:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27323,2020-10-11 14:45:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27324,2020-10-11 15:00:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27325,2020-10-11 15:15:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27326,2020-10-11 15:30:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27327,2020-10-11 15:45:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27328,2020-10-11 16:00:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27329,2020-10-11 16:15:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27330,2020-10-11 16:30:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27331,2020-10-11 16:45:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27332,2020-10-11 17:00:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27333,2020-10-11 17:15:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27334,2020-10-11 17:30:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27335,2020-10-11 17:45:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27336,2020-10-11 18:00:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27337,2020-10-11 18:15:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27338,2020-10-11 18:30:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27339,2020-10-11 18:45:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27340,2020-10-11 19:00:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27341,2020-10-11 19:15:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27342,2020-10-11 19:30:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27343,2020-10-11 19:45:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27344,2020-10-11 20:00:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27345,2020-10-11 20:15:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27346,2020-10-11 20:30:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27347,2020-10-11 20:45:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27348,2020-10-11 21:00:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27349,2020-10-11 21:15:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27350,2020-10-11 21:30:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27351,2020-10-11 21:45:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27352,2020-10-11 22:00:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27353,2020-10-11 22:15:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27354,2020-10-11 22:30:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27355,2020-10-11 22:45:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27356,2020-10-11 23:00:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27357,2020-10-11 23:15:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27358,2020-10-11 23:30:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27359,2020-10-11 23:45:00,,,,,,,,2020-10-11,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27360,2020-10-12 00:00:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27361,2020-10-12 00:15:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27362,2020-10-12 00:30:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27363,2020-10-12 00:45:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27364,2020-10-12 01:00:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27365,2020-10-12 01:15:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27366,2020-10-12 01:30:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27367,2020-10-12 01:45:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27368,2020-10-12 02:00:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27369,2020-10-12 02:15:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27370,2020-10-12 02:30:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27371,2020-10-12 02:45:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27372,2020-10-12 03:00:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27373,2020-10-12 03:15:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27374,2020-10-12 03:30:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27375,2020-10-12 03:45:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27376,2020-10-12 04:00:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27377,2020-10-12 04:15:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27378,2020-10-12 04:30:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27379,2020-10-12 04:45:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27380,2020-10-12 05:00:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27381,2020-10-12 05:15:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27382,2020-10-12 05:30:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27383,2020-10-12 05:45:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27384,2020-10-12 06:00:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27385,2020-10-12 06:15:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27386,2020-10-12 06:30:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27387,2020-10-12 06:45:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27388,2020-10-12 07:00:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27389,2020-10-12 07:15:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27390,2020-10-12 07:30:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27391,2020-10-12 07:45:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27392,2020-10-12 08:00:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27393,2020-10-12 08:15:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27394,2020-10-12 08:30:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27395,2020-10-12 08:45:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27396,2020-10-12 09:00:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27397,2020-10-12 09:15:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27398,2020-10-12 09:30:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27399,2020-10-12 09:45:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27400,2020-10-12 10:00:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27401,2020-10-12 10:15:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27402,2020-10-12 10:30:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27403,2020-10-12 10:45:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27404,2020-10-12 11:00:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27405,2020-10-12 11:15:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27406,2020-10-12 11:30:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27407,2020-10-12 11:45:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27408,2020-10-12 12:00:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27409,2020-10-12 12:15:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27410,2020-10-12 12:30:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27411,2020-10-12 12:45:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27412,2020-10-12 13:00:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27413,2020-10-12 13:15:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27414,2020-10-12 13:30:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27415,2020-10-12 13:45:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27416,2020-10-12 14:00:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27417,2020-10-12 14:15:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27418,2020-10-12 14:30:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27419,2020-10-12 14:45:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27420,2020-10-12 15:00:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27421,2020-10-12 15:15:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27422,2020-10-12 15:30:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27423,2020-10-12 15:45:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27424,2020-10-12 16:00:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27425,2020-10-12 16:15:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27426,2020-10-12 16:30:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27427,2020-10-12 16:45:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27428,2020-10-12 17:00:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27429,2020-10-12 17:15:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27430,2020-10-12 17:30:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27431,2020-10-12 17:45:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27432,2020-10-12 18:00:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27433,2020-10-12 18:15:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27434,2020-10-12 18:30:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27435,2020-10-12 18:45:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27436,2020-10-12 19:00:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27437,2020-10-12 19:15:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27438,2020-10-12 19:30:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27439,2020-10-12 19:45:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27440,2020-10-12 20:00:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27441,2020-10-12 20:15:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27442,2020-10-12 20:30:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27443,2020-10-12 20:45:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27444,2020-10-12 21:00:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27445,2020-10-12 21:15:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27446,2020-10-12 21:30:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27447,2020-10-12 21:45:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27448,2020-10-12 22:00:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27449,2020-10-12 22:15:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27450,2020-10-12 22:30:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27451,2020-10-12 22:45:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27452,2020-10-12 23:00:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27453,2020-10-12 23:15:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27454,2020-10-12 23:30:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27455,2020-10-12 23:45:00,,,,,,,,2020-10-12,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27456,2020-10-13 00:00:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27457,2020-10-13 00:15:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27458,2020-10-13 00:30:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27459,2020-10-13 00:45:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27460,2020-10-13 01:00:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27461,2020-10-13 01:15:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27462,2020-10-13 01:30:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27463,2020-10-13 01:45:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27464,2020-10-13 02:00:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27465,2020-10-13 02:15:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27466,2020-10-13 02:30:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27467,2020-10-13 02:45:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27468,2020-10-13 03:00:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27469,2020-10-13 03:15:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27470,2020-10-13 03:30:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27471,2020-10-13 03:45:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27472,2020-10-13 04:00:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27473,2020-10-13 04:15:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27474,2020-10-13 04:30:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27475,2020-10-13 04:45:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27476,2020-10-13 05:00:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27477,2020-10-13 05:15:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27478,2020-10-13 05:30:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27479,2020-10-13 05:45:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27480,2020-10-13 06:00:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27481,2020-10-13 06:15:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27482,2020-10-13 06:30:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27483,2020-10-13 06:45:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27484,2020-10-13 07:00:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27485,2020-10-13 07:15:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27486,2020-10-13 07:30:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27487,2020-10-13 07:45:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27488,2020-10-13 08:00:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27489,2020-10-13 08:15:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27490,2020-10-13 08:30:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27491,2020-10-13 08:45:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27492,2020-10-13 09:00:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27493,2020-10-13 09:15:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27494,2020-10-13 09:30:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27495,2020-10-13 09:45:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27496,2020-10-13 10:00:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27497,2020-10-13 10:15:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27498,2020-10-13 10:30:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27499,2020-10-13 10:45:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27500,2020-10-13 11:00:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
27501,2020-10-13 11:15:00,,,,,,,,2020-10-13,"Lodhi Road, Delhi - IITM",,,,,,,,,,,,,,,,,,,
