From Date,To Date,NO,NO2,Ozone,NOx,SO2,PM25,PM10
21-04-2019 07:30,21-04-2019 07:45,24.64,46.95,1.98,71.58,6.3,52.71,90.7
21-04-2019 07:45,21-04-2019 08:00,21.45,73.59,17.35,95.05,8.57,67,114.33
21-04-2019 08:00,21-04-2019 08:15,14.28,61.19,35.42,75.48,9.36,65.26,122.23
21-04-2019 08:15,21-04-2019 08:30,11.72,54.33,49.31,66.05,10.29,63.99,129.14
21-04-2019 08:30,21-04-2019 08:45,24.49,62.2,6.74,86.69,7.12,67,114.33
21-04-2019 08:45,21-04-2019 09:00,9.28,33.86,71.43,43.15,11.15,63.99,129.14
21-04-2019 09:00,21-04-2019 09:15,7.69,19.17,71.74,26.85,10.39,74.22,135.22
21-04-2019 09:15,21-04-2019 09:30,7.1,13.88,80.35,20.98,9.52,82.53,140.16
21-04-2019 09:30,21-04-2019 09:45,10.39,56.16,56.18,66.55,10.09,63.99,129.14
21-04-2019 09:45,21-04-2019 10:00,7.9,14.11,65.95,22.01,8.91,82.53,140.16
21-04-2019 10:00,21-04-2019 10:15,7.69,14.8,60.32,22.49,None,72.84,123.1
21-04-2019 10:15,21-04-2019 10:30,7.16,13.61,61.7,20.76,7.87,63.96,110.64
21-04-2019 10:30,21-04-2019 10:45,7.89,14.25,88.52,22.14,9.37,82.53,140.16
21-04-2019 10:45,21-04-2019 11:00,7.33,9.53,64.31,16.87,8.3,63.96,110.64
21-04-2019 11:00,21-04-2019 11:15,7.64,10.49,69.33,18.13,7.35,52.53,101.06
21-04-2019 11:15,21-04-2019 11:30,7.1,10.82,76.17,17.92,7.38,44.17,92.67
21-04-2019 11:30,21-04-2019 11:45,8.72,10.47,63.81,19.19,7.56,63.96,110.64
21-04-2019 11:45,21-04-2019 12:00,6.97,9.86,92.83,16.83,7.33,44.17,92.67
21-04-2019 12:00,21-04-2019 12:15,6.61,10.44,89.31,17.05,6.93,48.07,93.21
21-04-2019 12:15,21-04-2019 12:30,7.18,11.43,90.13,18.61,6.69,51.49,93.7
21-04-2019 12:30,21-04-2019 12:45,6.16,10.53,84.15,16.7,7.27,44.17,92.67
21-04-2019 12:45,21-04-2019 13:00,6.68,10.22,103.8,16.9,6.63,51.49,93.7
21-04-2019 13:00,21-04-2019 13:15,6.8,11.13,103.68,17.93,6.4,52.93,93.37
21-04-2019 13:15,21-04-2019 13:30,6.52,10.7,103.71,17.21,6.77,54.2,93.11
21-04-2019 13:30,21-04-2019 13:45,7.45,10.42,97.12,17.87,6.78,51.49,93.7
21-04-2019 13:45,21-04-2019 14:00,7.22,9.53,100.81,16.75,6.51,54.2,93.11
21-04-2019 14:00,21-04-2019 14:15,6.05,7.65,96.27,13.7,None,48.11,86.92
21-04-2019 14:15,21-04-2019 14:30,7.64,10.27,97.37,17.91,5.66,43.66,81.5
21-04-2019 14:30,21-04-2019 14:45,6.91,10.5,100.97,17.41,6.53,54.2,93.11
21-04-2019 14:45,21-04-2019 15:00,6.25,9.51,99.87,15.76,6.63,43.66,81.5
21-04-2019 15:00,21-04-2019 15:15,6.59,8.65,104.49,15.24,6.64,48.16,82.03
21-04-2019 15:15,21-04-2019 15:30,6.6,8.96,102.82,15.55,6.1,52.28,82.51
21-04-2019 15:30,21-04-2019 15:45,7.12,9.52,95.07,16.64,6.83,43.66,81.5
21-04-2019 15:45,21-04-2019 16:00,7.22,9.11,108.58,16.33,5.7,52.28,82.51
21-04-2019 16:00,21-04-2019 16:15,7.44,9.31,106.2,16.75,5.36,46.47,83.88
21-04-2019 16:15,21-04-2019 16:30,6.87,9.42,107.91,16.29,5.39,42.02,84.92
21-04-2019 16:30,21-04-2019 16:45,6.86,9.45,107.28,16.32,5.97,52.28,82.51
21-04-2019 16:45,21-04-2019 17:00,7.09,11.78,101.51,18.87,4.98,42.02,84.92
21-04-2019 17:00,21-04-2019 17:15,6.94,11.76,101.22,18.7,4.81,32.56,90.15
21-04-2019 17:15,21-04-2019 17:30,6.34,10.14,106.51,16.48,4.44,25.64,94.73
21-04-2019 17:30,21-04-2019 17:45,6.99,11.29,104.3,18.27,5.22,42.02,84.92
21-04-2019 17:45,21-04-2019 18:00,7.1,14.25,90.88,21.35,4.36,25.64,64.73
21-04-2019 18:00,21-04-2019 18:15,8.31,35.39,75.28,43.7,None,41.64,58.43
21-04-2019 18:15,21-04-2019 18:30,7.03,29.9,70.68,36.92,7.43,None,None
21-04-2019 18:30,21-04-2019 18:45,7.07,11.95,104.13,19.02,4.34,25.64,88.4
21-04-2019 18:45,21-04-2019 19:00,7.05,17.66,94.02,24.71,6.31,None,None
21-04-2019 19:00,21-04-2019 19:15,7.41,14.7,102.41,22.11,6.2,None,None
21-04-2019 19:15,21-04-2019 19:30,7.72,14.62,91.55,22.34,6.59,46.73,60.92
21-04-2019 19:30,21-04-2019 19:45,7.35,25.15,77.98,32.5,6.87,None,None
21-04-2019 19:45,21-04-2019 20:00,7.28,19.95,82.75,27.23,6.18,46.73,61.48
21-04-2019 20:00,21-04-2019 20:15,7.39,33.18,62.59,40.56,7.07,37.7,58.42
21-04-2019 20:15,21-04-2019 20:30,8.77,49.75,43.43,58.52,7.24,29.8,47.48
21-04-2019 20:30,21-04-2019 20:45,7.49,17.6,77.19,25.1,6.48,46.73,60.92
21-04-2019 20:45,21-04-2019 21:00,7.49,40.58,44.97,48.07,8.58,29.8,47.48
21-04-2019 21:00,21-04-2019 21:15,7.89,43.54,35.12,51.43,8.27,40.68,55.47
21-04-2019 21:15,21-04-2019 21:30,11.05,61.37,19.31,72.42,8.08,50.63,69.67
21-04-2019 21:30,21-04-2019 21:45,8.03,47.84,46.6,55.87,8.92,29.8,47.48
21-04-2019 21:45,21-04-2019 22:00,9.74,64.73,16.53,74.46,8.83,50.63,72.78
21-04-2019 22:00,21-04-2019 22:15,10.22,59.29,15,69.51,None,45.45,79.92
21-04-2019 22:15,21-04-2019 22:30,36.16,74.88,5.27,111.04,6.82,41.67,85.14
21-04-2019 22:30,21-04-2019 22:45,9.19,62.39,22.38,71.58,8.9,50.63,72.78
21-04-2019 22:45,21-04-2019 23:00,33.09,65.25,5.83,98.34,4.23,41.67,85.14
21-04-2019 23:00,21-04-2019 23:15,16.67,64.83,3.8,81.5,4.01,47.39,96.14
21-04-2019 23:15,21-04-2019 23:30,12.85,62.61,2.6,75.46,3.81,52.62,105.77
21-04-2019 23:30,21-04-2019 23:45,34.65,72.26,4.87,106.91,5.13,41.67,85.14
21-04-2019 23:45,22-04-2019 00:00,None,None,None,None,None,None,None
22-04-2019 00:00,22-04-2019 00:15,16.18,56.82,3.04,73,3.34,51.92,100.66
22-04-2019 00:15,22-04-2019 00:30,17.02,55.52,1.75,72.54,3.6,51.28,96.39
22-04-2019 00:30,22-04-2019 00:45,27.89,49.92,2.49,77.82,3.39,51.28,96.39
22-04-2019 00:45,22-04-2019 01:00,23.82,48.71,4.45,72.54,3.61,51.28,96.39
22-04-2019 01:00,22-04-2019 01:15,20.67,47.98,4.16,68.66,3.67,60.71,91.72
22-04-2019 01:15,22-04-2019 01:30,21.81,47.49,4.07,69.3,3.94,67.59,88.14
22-04-2019 01:30,22-04-2019 01:45,17.89,46.81,5.19,64.7,3.85,67.59,88.14
22-04-2019 01:45,22-04-2019 02:00,13.09,43.82,5.43,56.91,3.38,67.59,91.03
22-04-2019 02:00,22-04-2019 02:15,13.12,40.93,4.51,54.05,None,56.72,90.08
22-04-2019 02:15,22-04-2019 02:30,19.15,43.25,4.43,62.4,6.45,46.77,82.69
22-04-2019 02:30,22-04-2019 02:45,17.89,46.81,5.19,64.7,3.85,67.59,88.14
22-04-2019 02:45,22-04-2019 03:00,10.92,38.69,5.01,49.62,6.43,46.77,82.69
22-04-2019 03:00,22-04-2019 03:15,13.45,38.12,4.29,51.57,6.96,39.5,85.21
22-04-2019 03:15,22-04-2019 03:30,12.42,38.69,4.78,51.11,6.74,33.94,87.14
22-04-2019 03:30,22-04-2019 03:45,15.14,42.02,5.23,57.16,6.55,46.77,82.69
22-04-2019 03:45,22-04-2019 04:00,8.41,32.74,7.95,41.15,6.67,33.94,87.14
22-04-2019 04:00,22-04-2019 04:15,8.36,28.75,10.34,37.11,6.78,42.4,87.89
22-04-2019 04:15,22-04-2019 04:30,7.74,25.2,11.84,32.93,6.66,48.58,88.44
22-04-2019 04:30,22-04-2019 04:45,9.56,36.88,5.85,46.43,6.77,33.94,87.14
22-04-2019 04:45,22-04-2019 05:00,8.52,28.34,10.53,36.86,7.03,48.58,88.44
22-04-2019 05:00,22-04-2019 05:15,9.2,34.83,8.75,44.03,7.33,43.1,84.86
22-04-2019 05:15,22-04-2019 05:30,9.53,36.83,6.79,46.36,7.38,38.09,81.58
22-04-2019 05:30,22-04-2019 05:45,8.04,25.18,10.58,33.22,7.12,48.58,88.44
22-04-2019 05:45,22-04-2019 06:00,9.52,35.83,8.49,45.35,7.89,38.09,81.58
22-04-2019 06:00,22-04-2019 06:15,17.19,41.65,6.94,58.84,None,34.26,87.06
22-04-2019 06:15,22-04-2019 06:30,16.62,49.92,11.29,66.54,7.1,31.33,91.44
22-04-2019 06:30,22-04-2019 06:45,10.47,37.29,7.9,47.76,7.26,38.09,81.58
22-04-2019 06:45,22-04-2019 07:00,15.11,46.43,6.63,61.54,7.19,31.33,91.44
22-04-2019 07:00,22-04-2019 07:15,38.29,50.01,5.35,88.31,7.07,46.52,127.05
22-04-2019 07:15,22-04-2019 07:30,29.38,52.24,5.34,81.62,7.49,59.8,153.07
22-04-2019 07:30,22-04-2019 07:45,18.61,46.91,6.74,65.52,7.09,31.33,91.44
22-04-2019 07:45,22-04-2019 08:00,18.35,48.87,14.62,67.21,7.52,59.8,153.07
22-04-2019 08:00,22-04-2019 08:15,9.32,28.69,46.15,38,8.68,61.1,147.39
22-04-2019 08:15,22-04-2019 08:30,9.09,22.07,54.36,31.16,9.51,62.28,131.98
22-04-2019 08:30,22-04-2019 08:45,22.38,51.8,5.19,74.19,7.19,59.8,153.07
22-04-2019 08:45,22-04-2019 09:00,8.29,19.82,67.42,28.11,8.97,62.28,131.98
22-04-2019 09:00,22-04-2019 09:15,8.35,19.76,66.92,28.11,8.57,52.65,122.05
22-04-2019 09:15,22-04-2019 09:30,7.7,18.81,80.21,26.5,7.92,45.28,114.45
22-04-2019 09:30,22-04-2019 09:45,8.16,21.02,58.52,29.18,9.25,62.28,131.98
22-04-2019 09:45,22-04-2019 10:00,8.35,16.59,78.6,24.94,8.19,45.28,114.45
22-04-2019 10:00,22-04-2019 10:15,7.41,17.13,83.93,24.53,None,53.22,103.89
22-04-2019 10:15,22-04-2019 10:30,7.43,16.27,88.54,23.7,6.95,60.49,96.16
22-04-2019 10:30,22-04-2019 10:45,7.08,17.35,79.42,24.43,8.33,45.28,114.45
22-04-2019 10:45,22-04-2019 11:00,6.94,14.8,94.73,21.74,7,60.49,96.16
22-04-2019 11:00,22-04-2019 11:15,7.14,14.01,89.81,21.15,6.67,55.62,100.86
22-04-2019 11:15,22-04-2019 11:30,7.66,13.71,94.92,21.37,6.15,51.17,105.16
22-04-2019 11:30,22-04-2019 11:45,7.48,15.34,94.19,22.83,7.12,60.49,96.16
22-04-2019 11:45,22-04-2019 12:00,7.7,13.33,91.93,21.03,6.17,51.17,105.16
22-04-2019 12:00,22-04-2019 12:15,7.92,12.13,94.69,20.05,6.15,50.77,97.57
22-04-2019 12:15,22-04-2019 12:30,7.55,12.61,96.44,20.16,6.23,50.47,92.02
22-04-2019 12:30,22-04-2019 12:45,7.1,13.92,93.87,21.02,6.36,51.17,105.16
22-04-2019 12:45,22-04-2019 13:00,7.69,12.85,98.31,20.53,5.56,50.47,92.02
22-04-2019 13:00,22-04-2019 13:15,8.36,15.59,97.75,23.96,5.46,47.6,89.24
22-04-2019 13:15,22-04-2019 13:30,7.9,15.98,95.78,23.88,5.56,45.08,86.8
22-04-2019 13:30,22-04-2019 13:45,7.8,13.23,101.11,21.02,5.67,50.47,92.02
22-04-2019 13:45,22-04-2019 14:00,7.7,12.32,95.49,20.02,5.06,45.08,86.8
22-04-2019 14:00,22-04-2019 14:15,7.15,10.89,94.95,18.04,None,39.11,79.25
22-04-2019 14:15,22-04-2019 14:30,7.09,11.85,93.44,18.94,6.59,34.54,72.34
22-04-2019 14:30,22-04-2019 14:45,7.72,14.39,98.99,22.11,5.71,45.08,86.8
22-04-2019 14:45,22-04-2019 15:00,6.96,11.18,96.51,18.14,6.32,34.54,72.34
22-04-2019 15:00,22-04-2019 15:15,7,10.1,96.88,17.1,6.39,42.14,73.26
22-04-2019 15:15,22-04-2019 15:30,7.47,10.8,96.95,18.28,6.17,47.45,73.93
22-04-2019 15:30,22-04-2019 15:45,7.17,11.16,95.55,18.33,6.32,34.54,72.34
22-04-2019 15:45,22-04-2019 16:00,6.51,10.44,99.06,16.96,5.69,47.45,73.93
22-04-2019 16:00,22-04-2019 16:15,6.85,9.29,97.57,16.14,5.87,44.39,67.06
22-04-2019 16:15,22-04-2019 16:30,6.81,11.48,92.03,18.29,6.21,41.71,61.05
22-04-2019 16:30,22-04-2019 16:45,6.66,8.44,96.45,15.11,5.66,47.45,73.93
22-04-2019 16:45,22-04-2019 17:00,7.55,14.92,90.76,22.47,5.42,41.71,61.05
22-04-2019 17:00,22-04-2019 17:15,7.65,14.78,93.58,22.43,6.97,39.99,61.56
22-04-2019 17:15,22-04-2019 17:30,7.13,12.94,95.81,20.08,5.95,38.67,62.02
22-04-2019 17:30,22-04-2019 17:45,7.29,13.66,98.74,20.95,5.35,41.71,61.05
22-04-2019 17:45,22-04-2019 18:00,7.24,23.42,76.8,30.67,5.07,38.67,62.02
22-04-2019 18:00,22-04-2019 18:15,7.04,20.51,82.68,27.56,None,43.96,69.18
22-04-2019 18:15,22-04-2019 18:30,6.52,25.28,75.12,31.79,5.9,48.59,74.65
22-04-2019 18:30,22-04-2019 18:45,7.22,14.31,90.92,21.54,5.5,38.67,62.02
22-04-2019 18:45,22-04-2019 19:00,8.73,48.71,35.7,57.44,6.35,48.59,74.65
22-04-2019 19:00,22-04-2019 19:15,8.17,50.3,32.07,58.48,6.16,49.67,74.59
22-04-2019 19:15,22-04-2019 19:30,10.96,70.22,10.54,81.18,6.75,50.65,74.53
22-04-2019 19:30,22-04-2019 19:45,7.01,34.43,49.31,41.45,6.34,48.59,74.65
22-04-2019 19:45,22-04-2019 20:00,58.42,76.6,5.02,135.02,6.89,50.65,74.53
22-04-2019 20:00,22-04-2019 20:15,64.63,78.73,4.18,143.36,7.32,53.43,85.05
22-04-2019 20:15,22-04-2019 20:30,42.68,74.08,3.56,116.76,6.7,55.47,94.67
22-04-2019 20:30,22-04-2019 20:45,9.4,63.63,11.95,73.03,6.55,50.65,74.53
22-04-2019 20:45,22-04-2019 21:00,88.29,71.87,5.78,160.16,9.07,55.47,94.67
22-04-2019 21:00,22-04-2019 21:15,111.56,69.79,5.89,181.35,9.08,56.87,106.54
22-04-2019 21:15,22-04-2019 21:30,108.69,62.93,6.26,171.62,9.12,58.09,115.22
22-04-2019 21:30,22-04-2019 21:45,60.04,76.66,4.73,136.69,7.14,55.47,94.67
22-04-2019 21:45,22-04-2019 22:00,96.62,61.44,7.39,158.06,8.88,58.09,115.22
22-04-2019 22:00,22-04-2019 22:15,70.79,58.54,7.72,129.32,None,74.49,132.07
22-04-2019 22:15,22-04-2019 22:30,84.71,57.38,7.28,142.09,7.15,88.85,146.82
22-04-2019 22:30,22-04-2019 22:45,98.62,61.78,7.16,160.4,9.2,58.09,115.22
22-04-2019 22:45,22-04-2019 23:00,66.03,58.94,5.97,124.96,6.83,88.85,146.82
22-04-2019 23:00,22-04-2019 23:15,45.81,60.49,5.05,106.29,7.03,91.28,154.09
22-04-2019 23:15,22-04-2019 23:30,56.71,53.7,3.42,110.41,6.76,93.06,160.75
22-04-2019 23:30,22-04-2019 23:45,72.65,59.35,5.28,132,7.32,88.85,146.82
22-04-2019 23:45,23-04-2019 00:00,None,None,None,None,None,None,None
23-04-2019 00:00,23-04-2019 00:15,26.81,55.02,1.04,81.83,7.16,87.26,158.26
23-04-2019 00:15,23-04-2019 00:30,41.3,52.81,2.04,94.11,6.87,74.94,153.57
23-04-2019 00:30,23-04-2019 00:45,39.19,51.95,5.3,91.14,6.93,54.79,146.44
23-04-2019 00:45,23-04-2019 01:00,16.95,54.01,4.83,70.96,7.34,54.79,146.44
23-04-2019 01:00,23-04-2019 01:15,21.8,50.49,4.5,72.29,7.71,48.2,129.98
23-04-2019 01:15,23-04-2019 01:30,17.18,49.76,5.68,66.94,7.55,43.16,115.58
23-04-2019 01:30,23-04-2019 01:45,19.51,47.45,5.88,66.96,7.49,43.16,115.58
23-04-2019 01:45,23-04-2019 02:00,19.55,45.91,5.45,65.46,7.69,43.16,115.58
23-04-2019 02:00,23-04-2019 02:15,22.79,44.2,5.34,66.99,None,41.04,104.51
23-04-2019 02:15,23-04-2019 02:30,16.89,46.55,6.71,63.44,6.35,39.5,94.38
23-04-2019 02:30,23-04-2019 02:45,19.51,47.45,5.88,66.96,7.49,43.16,115.58
23-04-2019 02:45,23-04-2019 03:00,15.99,45.33,6.06,61.33,6.46,39.5,94.38
23-04-2019 03:00,23-04-2019 03:15,13.6,43.81,6.24,57.41,6.63,36.87,90.71
23-04-2019 03:15,23-04-2019 03:30,11.5,42.93,6.38,54.43,6.45,34.47,88.03
23-04-2019 03:30,23-04-2019 03:45,18.19,47.87,5.19,66.06,6.55,39.5,94.38
23-04-2019 03:45,23-04-2019 04:00,11.28,36.73,9.81,48.01,6.88,34.47,88.03
23-04-2019 04:00,23-04-2019 04:15,9.28,35.82,11.84,45.1,6.72,31.43,81.36
23-04-2019 04:15,23-04-2019 04:30,7.94,29.68,13.54,37.62,6.82,29.1,75.25
23-04-2019 04:30,23-04-2019 04:45,9.18,37.66,6.82,46.84,6.96,34.47,88.03
23-04-2019 04:45,23-04-2019 05:00,7.78,33.4,14.01,41.18,11.83,29.1,75.25
23-04-2019 05:00,23-04-2019 05:15,8.2,39.26,11.23,47.46,12.1,30.06,73.66
23-04-2019 05:15,23-04-2019 05:30,8.24,41.37,9.41,49.61,11.81,30.93,72.45
23-04-2019 05:30,23-04-2019 05:45,7.52,26.69,16.61,34.21,8.67,29.1,75.25
23-04-2019 05:45,23-04-2019 06:00,13.54,49.42,6.48,62.95,11.87,30.93,72.45
23-04-2019 06:00,23-04-2019 06:15,18.82,47.5,4.78,66.32,None,23.27,69.87
23-04-2019 06:15,23-04-2019 06:30,22.87,49.38,5.45,72.25,9.05,16.27,67.99
23-04-2019 06:30,23-04-2019 06:45,13.11,48.93,6.81,62.04,11.66,30.93,72.45
23-04-2019 06:45,23-04-2019 07:00,29.86,46.92,6.33,76.78,8.23,16.27,67.99
23-04-2019 07:00,23-04-2019 07:15,44,54.85,6.15,98.85,8.11,28.06,90.13
23-04-2019 07:15,23-04-2019 07:30,54.13,68.44,13.92,122.57,8.55,36.68,110.39
23-04-2019 07:30,23-04-2019 07:45,20.09,48.32,6.29,68.4,8.7,16.27,67.99
23-04-2019 07:45,23-04-2019 08:00,24.9,61.01,9.84,85.91,10.09,36.68,110.39
23-04-2019 08:00,23-04-2019 08:15,21.56,59.68,12.83,81.24,10.59,49.49,135.11
23-04-2019 08:15,23-04-2019 08:30,21.31,64.44,20.28,85.75,11.62,60.7,154.01
23-04-2019 08:30,23-04-2019 08:45,35.83,63.08,10.35,98.91,9.22,36.68,110.39
23-04-2019 08:45,23-04-2019 09:00,13.26,50.04,40.65,63.3,11.73,60.7,154.01
23-04-2019 09:00,23-04-2019 09:15,10.01,35.74,52.91,45.75,11.78,84.05,146.04
23-04-2019 09:15,23-04-2019 09:30,8.99,27.32,57.82,36.31,11.25,78.72,140.53
23-04-2019 09:30,23-04-2019 09:45,15.73,53.39,33.65,69.11,11.56,60.7,154.01
