dates,PM25,PM10,NO,NO2,NOx,Ozone
25-09-2020 16:30,11.4,40.7,1.8,10.4,12.4,27.21
25-09-2020 16:45,11.5,40.7,1.9,10.8,12.9,25.15
25-09-2020 17:00,13.8,41.3,1.8,10.7,12.7,24.51
25-09-2020 17:15,13.8,41.3,5.4,11,16.8,25.15
25-09-2020 17:30,13.8,41.3,4.4,13.4,18,20.61
25-09-2020 17:45,14,41.5,4,13.1,17.3,22.52
25-09-2020 18:00,16,44.8,4,12.2,16.3,22.53
25-09-2020 18:15,16,44.8,3.9,12.1,16.2,25.51
25-09-2020 18:30,16,44.8,3.9,12.2,16.3,22.69
25-09-2020 18:45,15.8,44.3,3.9,11.7,15.7,24.15
25-09-2020 19:00,12.3,34.7,3.9,10,14,25.39
25-09-2020 19:15,12.3,34.7,3.8,9.6,13.6,14.46
25-09-2020 19:30,12.3,34.7,3.8,9.9,13.9,27.45
25-09-2020 19:45,12.2,34.8,3.8,9.5,13.5,28.95
25-09-2020 20:00,10.2,36.8,3.8,9.1,13,28.92
25-09-2020 20:15,10.2,36.8,3.8,9.9,13.8,29.13
25-09-2020 20:30,10.2,36.8,3.8,9.9,13.9,27.74
25-09-2020 20:45,10.1,36.4,3.8,9.3,13.3,28.38
25-09-2020 21:00,8.2,29,3.7,8.7,12.6,29.02
25-09-2020 21:15,8.2,29,4.2,8.3,12.7,31.46
25-09-2020 21:30,8.2,29,3.8,8.6,12.6,28.03
25-09-2020 21:45,8.2,29.6,3.8,9.2,13.2,26.32
25-09-2020 22:00,9.2,39.2,3.8,9.6,13.7,23.29
25-09-2020 22:15,9.2,39.2,3.8,10,14,23.97
25-09-2020 22:30,9.2,39.2,3.8,10.7,14.7,20.26
25-09-2020 22:45,9.1,38.8,3.9,10.5,14.5,19.91
25-09-2020 23:00,7.6,32,3.9,9.5,13.6,20.59
25-09-2020 23:15,7.6,32,3.9,8.6,12.7,21.36
25-09-2020 23:30,7.6,32,3.8,9.6,13.7,18.57
25-09-2020 23:45,7.5,31.9,4,12.1,16.3,13.47
26-09-2020 00:00,None,None,None,None,None,None
26-09-2020 00:15,6.3,31.7,4,11.2,15.4,16.35
26-09-2020 00:30,6.3,31.7,4,9,13.1,16.33
26-09-2020 00:45,6.5,32,3.9,7,11.2,19.56
26-09-2020 01:00,9.6,37.1,3.9,6.2,10.3,20.71
26-09-2020 01:15,9.6,37.1,3.5,6.1,9.8,24.34
26-09-2020 01:30,9.6,37.1,3.3,6.7,10.1,21.3
26-09-2020 01:45,9.7,36.9,3.3,7.6,11.1,19.28
26-09-2020 02:00,10.7,34,3.4,8.6,12.2,17.5
26-09-2020 02:15,10.7,34,3.3,7.4,10.9,21.73
26-09-2020 02:30,10.7,34,3.2,5.5,8.9,19.67
26-09-2020 02:45,10.6,34.1,3.2,4.5,7.8,21.16
26-09-2020 03:00,8.8,36.1,3.2,4.1,7.5,23.23
26-09-2020 03:15,8.8,36.1,3.2,4.1,7.4,26.38
26-09-2020 03:30,8.8,36.1,3.1,4,7.3,24.92
26-09-2020 03:45,8.7,35.7,3.1,4.3,7.6,25.74
26-09-2020 04:00,7.6,28.5,3.1,4.8,8.2,25.22
26-09-2020 04:15,7.6,28.5,3.2,5.2,8.5,24.52
26-09-2020 04:30,7.6,28.5,3.1,5.2,8.5,22.74
26-09-2020 04:45,7.7,28.3,3.1,5,8.3,23.32
26-09-2020 05:00,8.8,25.8,3.1,4.8,8.1,21.91
26-09-2020 05:15,8.8,25.8,3.9,6.6,10.7,21.21
26-09-2020 05:30,8.8,25.8,3.6,5.8,9.5,21.26
26-09-2020 05:45,8.9,26.2,3.5,5.1,8.8,21.16
26-09-2020 06:00,11.8,32.8,3.5,5.3,9.1,18.88
26-09-2020 06:15,11.8,32.8,3.5,5.2,8.9,23.17
26-09-2020 06:30,11.8,32.8,3.7,6.5,10.4,20.1
26-09-2020 06:45,11.7,33,3.9,7.6,11.7,20.51
26-09-2020 07:00,10.2,35.8,4,7.4,11.6,22.84
26-09-2020 07:15,10.2,35.8,4,7.4,11.6,29
26-09-2020 07:30,10.2,35.8,4,7.6,11.9,26.69
26-09-2020 07:45,10.1,35.4,3.9,6.9,11,28.78
26-09-2020 08:00,7.8,28.5,3.8,6.1,10.1,30.11
26-09-2020 08:15,7.8,28.5,3.8,5.9,10,34.51
26-09-2020 08:30,7.8,28.5,3.8,5.7,9.7,36.6
26-09-2020 08:45,8.1,28.8,3.8,6.1,10.2,37.55
26-09-2020 09:00,12.4,34,3.7,5.9,9.8,40.75
26-09-2020 09:15,12.4,34,4.7,5.6,10.6,47.57
26-09-2020 09:30,12.4,34,4.3,6.1,10.6,49.25
26-09-2020 09:45,12.4,34.3,4.3,6.3,10.8,47.89
26-09-2020 10:00,12.2,38.2,4.2,6.4,10.8,53.03
26-09-2020 10:15,12.2,38.2,4.3,7.8,12.3,50.8
26-09-2020 10:30,12.2,38.2,5.2,14.1,19.6,45.81
26-09-2020 10:45,13.8,39.3,4.7,12.7,17.6,42.36
26-09-2020 11:00,40.5,57.7,4.4,11.9,16.5,38.68
26-09-2020 11:15,40.5,57.7,4.6,12.1,16.9,42.14
26-09-2020 11:30,40.5,57.7,4.4,10.9,15.4,42.94
26-09-2020 11:45,None,None,None,None,None,None
26-09-2020 12:00,35.5,75.5,4.6,16.3,21.1,35.28
26-09-2020 12:15,35.5,75.5,4.5,14.6,19.3,37.43
26-09-2020 12:30,35.5,75.5,4.5,13.2,17.9,30.29
26-09-2020 12:45,35,74.6,5,15.9,21.1,25.68
26-09-2020 13:00,26.9,59.6,5.2,18,23.4,22.25
26-09-2020 13:15,26.9,59.6,5.1,19.4,25.1,25.12
26-09-2020 13:30,26.9,59.6,4.7,18.5,23.4,23.74
26-09-2020 13:45,26.6,59.5,4.4,14.8,19.3,26.26
26-09-2020 14:00,21.7,57.8,4.4,15.1,19.7,25.15
26-09-2020 14:15,21.7,57.8,4.3,14.3,18.8,29.09
26-09-2020 14:30,21.7,57.8,4.2,13.2,17.7,27.99
26-09-2020 14:45,21.7,58.1,4.2,12.7,17.1,32.13
26-09-2020 15:00,22.5,62.3,4.9,17.4,22.5,26.58
26-09-2020 15:15,22.5,62.3,5.4,19.1,24.8,23.52
26-09-2020 15:30,22.5,62.3,5.5,18.2,23.8,19.99
26-09-2020 15:45,22.4,62,5.2,16.8,22.2,21.32
26-09-2020 16:00,20.7,56.5,5,16,21.2,23.18
26-09-2020 16:15,20.7,56.5,4.9,16,21.1,22.77
26-09-2020 16:30,20.7,56.5,4.5,15.4,20.1,19.11
26-09-2020 16:45,20.8,56.5,4.3,13.5,18,23.38
26-09-2020 17:00,22.8,56.5,4.2,13.8,18.2,22.43
26-09-2020 17:15,22.8,56.5,4.5,16.7,21.3,26.49
26-09-2020 17:30,22.8,56.5,4.5,19.2,23.8,17.65
26-09-2020 17:45,22.8,57,4.5,17.4,22.1,15.71
26-09-2020 18:00,23.3,66.6,4.8,16.5,21.5,14.88
26-09-2020 18:15,23.3,66.6,4.7,15.6,20.5,22.27
26-09-2020 18:30,23.3,66.6,4.7,16.2,21.1,15.76
26-09-2020 18:45,23.3,66.5,4.6,15.7,20.5,16.66
26-09-2020 19:00,22.1,65.2,4.6,15.3,20,18.11
26-09-2020 19:15,22.1,65.2,4.3,14.5,19,22.59
26-09-2020 19:30,22.1,65.2,4.3,15.1,19.6,18.12
26-09-2020 19:45,22.1,64.5,4.1,15.2,19.5,17.89
26-09-2020 20:00,22,51.7,4.1,16,20.3,18.01
26-09-2020 20:15,22,51.7,4,16.2,20.4,23.14
26-09-2020 20:30,22,51.7,4,16.4,20.6,20.39
26-09-2020 20:45,21.7,51.8,3.8,15.6,19.6,21.85
26-09-2020 21:00,17,53.3,3.8,14.9,18.8,24.26
26-09-2020 21:15,17,53.3,4.5,13.5,18.6,29.51
26-09-2020 21:30,17,53.3,3.8,13.4,17.4,27.59
26-09-2020 21:45,17.3,53.1,3.7,11.5,15.4,30.74
26-09-2020 22:00,22.2,50.8,3.7,9.4,13.3,33.75
26-09-2020 22:15,22.2,50.8,3.6,7.3,11.1,39.43
26-09-2020 22:30,22.2,50.8,3.6,6.6,10.4,38.79
26-09-2020 22:45,21.9,50.3,3.6,6.5,10.3,41.22
26-09-2020 23:00,16.7,41.7,3.6,7.5,11.3,41.4
26-09-2020 23:15,16.7,41.7,3.5,5.8,9.5,47.44
26-09-2020 23:30,16.7,41.7,3.5,6.2,10,43.45
26-09-2020 23:45,16.4,41.4,3.6,6.5,10.3,44.92
27-09-2020 00:00,None,None,None,None,None,None
27-09-2020 00:15,12.2,36.4,3.5,5.9,9.6,54.24
27-09-2020 00:30,12.2,36.4,3.5,5.9,9.6,45.6
27-09-2020 00:45,12,36,3.5,5.9,9.6,45.81
27-09-2020 01:00,9,29,3.6,5.5,9.3,45.28
27-09-2020 01:15,9,29,4,5.6,9.8,43.24
27-09-2020 01:30,9,29,3.9,5.7,9.8,40.68
27-09-2020 01:45,9.1,29.2,3.9,6.4,10.5,37.79
27-09-2020 02:00,10.9,32.4,3.9,6.7,10.8,37.25
27-09-2020 02:15,10.9,32.4,3.9,7.2,11.3,34.95
27-09-2020 02:30,10.9,32.4,3.9,7.3,11.4,33.25
27-09-2020 02:45,10.7,32.1,3.9,6.6,10.8,32.55
27-09-2020 03:00,8.2,27.7,3.9,6.5,10.6,31.75
27-09-2020 03:15,8.2,27.7,3.9,6.6,10.7,34.25
27-09-2020 03:30,8.2,27.7,3.9,7.4,11.6,29.22
27-09-2020 03:45,8.1,27.8,4,8.9,13.1,24.85
27-09-2020 04:00,6.8,29.4,4,9.1,13.3,23
27-09-2020 04:15,6.8,29.4,4,7.8,12,28.53
27-09-2020 04:30,6.8,29.4,4.1,7.3,11.6,26.17
27-09-2020 04:45,7.1,29.1,4.2,7.9,12.4,24.71
27-09-2020 05:00,11.1,24.3,4.4,13.2,17.8,17.99
27-09-2020 05:15,11.1,24.3,4.2,16.7,21.5,14.91
27-09-2020 05:30,11.1,24.3,3.7,18.1,22,9.67
27-09-2020 05:45,11.1,24.3,4.3,17.9,22.3,9.46
27-09-2020 06:00,12.1,25.7,4.4,16.9,21.5,9.8
27-09-2020 06:15,12.1,25.7,5.3,16.7,22.2,9.87
27-09-2020 06:30,12.1,25.7,7.1,19.2,26.5,7.73
27-09-2020 06:45,12.3,25.7,7,19.3,26.5,8.34
27-09-2020 07:00,15.9,25.1,6.7,18.1,25,11.43
27-09-2020 07:15,15.9,25.1,5.6,14.1,19.9,23.16
27-09-2020 07:30,15.9,25.1,5.2,12.2,17.6,22.67
27-09-2020 07:45,15.7,25.9,5.1,11.2,16.5,24.84
27-09-2020 08:00,11.7,38.8,5.1,11.4,16.6,25.56
27-09-2020 08:15,11.7,38.8,4.5,9.4,14.1,33.88
27-09-2020 08:30,11.7,38.8,4.1,7.8,12.1,35.81
27-09-2020 08:45,12.1,38.9,3.9,7.5,11.7,35.74
27-09-2020 09:00,18.4,40.5,4,8.1,12.3,37.43
27-09-2020 09:15,18.4,40.5,5.1,6.2,11.7,43
27-09-2020 09:30,18.4,40.5,4.6,9.2,14,40.55
27-09-2020 09:45,18.4,40.2,4.2,9.5,13.9,48.47
27-09-2020 10:00,18.5,36,3.8,8.5,12.5,54.65
27-09-2020 10:15,18.5,36,3.7,8.1,12,57.71
27-09-2020 10:30,18.5,36,3.6,8.5,12.4,63.88
27-09-2020 10:45,18.3,36.3,3.6,9.3,13,78.87
27-09-2020 11:00,14.1,40.9,3.5,9,12.7,80.86
27-09-2020 11:15,14.1,40.9,3.5,9.7,13.4,89.76
27-09-2020 11:30,14.1,40.9,3.5,11.9,15.6,86.66
27-09-2020 11:45,14.3,41,3.5,12.5,16.3,101.99
27-09-2020 12:00,17.9,42.2,3.6,11.9,15.7,92
27-09-2020 12:15,17.9,42.2,3.4,9.1,12.7,100.35
27-09-2020 12:30,17.9,42.2,3.3,8.2,11.7,108.55
27-09-2020 12:45,18.4,43.2,3.3,8.4,11.9,108.11
27-09-2020 13:00,26.1,60.3,3.4,8.6,12.2,98.74
27-09-2020 13:15,26.1,60.3,5.1,8.8,14.3,86.74
27-09-2020 13:30,26.1,60.3,4.8,9,14,86.98
27-09-2020 13:45,26.7,60.5,4.8,8.2,13.3,86.07
27-09-2020 14:00,35.4,65.1,4.9,7.9,12.9,87.45
27-09-2020 14:15,35.4,65.1,4.7,6.9,11.8,93
27-09-2020 14:30,35.4,65.1,4.7,7.2,12.2,95.04
27-09-2020 14:45,34.9,65,4.7,7.2,12.1,90.04
27-09-2020 15:00,25.9,63.4,4.8,7.3,12.2,88.55
27-09-2020 15:15,25.9,63.4,4.8,7.2,12.2,94.85
27-09-2020 15:30,25.9,63.4,4.8,7.6,12.6,87.95
27-09-2020 15:45,26.1,63.3,4.8,8.2,13.2,89.25
27-09-2020 16:00,29.6,62.5,4.8,8.2,13.2,87.12
27-09-2020 16:15,29.6,62.5,4.8,8.9,14,76.62
27-09-2020 16:30,29.6,62.5,4.8,10.7,15.7,81.8
27-09-2020 16:45,29.9,63.8,4.7,11.6,16.5,120.1
27-09-2020 17:00,34.9,86.1,4.6,12.8,17.6,125.87
27-09-2020 17:15,34.9,86.1,4.7,12.6,17.8,133.73
27-09-2020 17:30,34.9,86.1,4.7,14,18.9,130.28
27-09-2020 17:45,35,86.1,4.7,14.1,19.1,114.08
27-09-2020 18:00,37.6,86.2,4.7,15.7,20.7,100.07
27-09-2020 18:15,37.6,86.2,4.8,15.9,20.9,96.07
27-09-2020 18:30,37.6,86.2,4.8,17.2,22.2,86
27-09-2020 18:45,37.4,86,4.8,18.5,23.5,87.31
27-09-2020 19:00,32.9,82.4,4.8,18.6,23.6,82.94
27-09-2020 19:15,32.9,82.4,4.8,20.7,25.7,79.28
27-09-2020 19:30,32.9,82.4,4.8,16.8,21.8,79.45
27-09-2020 19:45,32.9,82.5,4.7,15.4,20.3,72.61
27-09-2020 20:00,33,85.1,4.7,14.6,19.5,74.13
27-09-2020 20:15,33,85.1,4.8,14.9,19.9,60.84
27-09-2020 20:30,33,85.1,4.8,14,19,49.03
27-09-2020 20:45,33.1,85,4.8,11.3,16.3,46.31
27-09-2020 21:00,34.1,83.2,4.8,11,16,42.28
27-09-2020 21:15,34.1,83.2,5.8,8.7,14.7,46.64
27-09-2020 21:30,34.1,83.2,4.5,10,14.8,47.05
27-09-2020 21:45,34.1,82.9,4.4,8.7,13.3,48.74
27-09-2020 22:00,34.3,78.1,4.4,7.4,12,48.93
27-09-2020 22:15,34.3,78.1,4.4,8.2,12.8,48.97
27-09-2020 22:30,34.3,78.1,4.3,8.7,13.2,45.58
27-09-2020 22:45,34.1,77.6,4.4,8.5,13.1,47.85
27-09-2020 23:00,29.7,68.1,4.4,7.9,12.5,50.43
27-09-2020 23:15,29.7,68.1,4.4,6.7,11.3,59.12
27-09-2020 23:30,29.7,68.1,4.3,5.9,10.4,55.12
27-09-2020 23:45,29.8,68.3,4.3,5.6,10.1,55.65
28-09-2020 00:00,None,None,None,None,None,None
28-09-2020 00:15,30.4,70.6,4.4,5.6,10.1,53.92
28-09-2020 00:30,30.4,70.6,4.4,5.2,9.7,61.15
28-09-2020 00:45,30.9,70.8,4.4,4.8,9.4,58.1
28-09-2020 01:00,38.6,73,4.4,4.6,9.2,55.48
28-09-2020 01:15,38.6,73,4.6,5.5,10.4,52.29
28-09-2020 01:30,38.6,73,4.4,5,9.6,51.23
28-09-2020 01:45,38.9,73.5,4.4,4.7,9.3,51.65
28-09-2020 02:00,44.2,81.9,4.3,4.2,8.7,51.75
28-09-2020 02:15,44.2,81.9,4.3,4.3,8.8,52.02
28-09-2020 02:30,44.2,81.9,4.4,4.7,9.2,49.63
28-09-2020 02:45,43.9,81.5,4.4,4.9,9.5,47.82
28-09-2020 03:00,38.2,74.4,4.5,6,10.7,47.5
28-09-2020 03:15,38.2,74.4,4.5,6.5,11.3,40.09
28-09-2020 03:30,38.2,74.4,4.4,6.4,11,41.33
28-09-2020 03:45,38.5,74.5,4.4,5.8,10.3,45.96
28-09-2020 04:00,44.3,76.8,4.4,5.5,10.1,42.78
28-09-2020 04:15,44.3,76.8,4.4,5.8,10.4,41.25
28-09-2020 04:30,44.3,76.8,4.4,5.8,10.4,43.67
28-09-2020 04:45,44,77.1,4.3,5.7,10.2,44.1
28-09-2020 05:00,37.8,81,4.4,6.4,11.1,36.99
28-09-2020 05:15,37.8,81,4.6,5.2,9.9,41.57
28-09-2020 05:30,37.8,81,4.2,5.9,10.3,39.03
28-09-2020 05:45,37.7,80.6,4.2,6.6,11,31.8
28-09-2020 06:00,36,72.6,4.2,7.2,11.7,28.02
28-09-2020 06:15,36,72.6,4.3,8.6,13.1,23.47
28-09-2020 06:30,36,72.6,4.7,10.4,15.3,18.49
28-09-2020 06:45,36.3,73.1,5.2,14.6,20,26
28-09-2020 07:00,40.7,80.8,5.5,16.1,21.8,31.13
28-09-2020 07:15,40.7,80.8,6.4,19,25.6,27.76
28-09-2020 07:30,40.7,80.8,6.2,17.6,24,31.39
28-09-2020 07:45,40.5,81,5.6,15.4,21.1,40.09
28-09-2020 08:00,37.4,85.5,5.1,12.8,18.1,45.97
28-09-2020 08:15,37.4,85.5,4.7,10.5,15.4,50.85
28-09-2020 08:30,37.4,85.5,4.7,10.8,15.7,51.5
28-09-2020 08:45,37.5,85.3,4.7,10.8,15.8,56.77
28-09-2020 09:00,37.7,81.5,4.4,8.6,13.2,63.63
28-09-2020 09:15,37.7,81.5,5.2,12,17.6,64.66
28-09-2020 09:30,37.7,81.5,4.9,11.5,16.6,71.19
28-09-2020 09:45,38,81.6,4.5,9.8,14.5,66.56
28-09-2020 10:00,43.3,82.6,4.4,10.5,15.1,63.14
28-09-2020 10:15,43.3,82.6,4.5,11.3,16,77.16
28-09-2020 10:30,43.3,82.6,4.8,15.5,20.6,90.89
28-09-2020 10:45,43,82.3,4.6,14.3,19.1,62.23
28-09-2020 11:00,38.8,76.1,4.5,16,20.7,8.56
28-09-2020 11:15,38.8,76.1,4.4,15.2,19.8,19.03
28-09-2020 11:30,38.8,76.1,4.4,13.2,17.8,30.47
28-09-2020 11:45,38.9,77.2,4.4,13.3,17.8,33.62
28-09-2020 12:00,41.9,95.1,4.3,13.1,17.7,20.94
28-09-2020 12:15,41.9,95.1,4.3,14,18.5,22.57
28-09-2020 12:30,None,95.1,None,17.5,22,18.95
28-09-2020 12:45,42.3,95.9,4.4,17.1,21.7,69.89
28-09-2020 13:00,50.8,107.9,4.5,18.7,23.4,59.36
28-09-2020 13:15,50.8,107.9,6.8,17,24.4,92.43
28-09-2020 13:30,50.8,107.9,5.3,17.5,23,92.3
28-09-2020 13:45,50.6,107.8,5.1,12.4,17.7,89.89
28-09-2020 14:00,48.1,106.8,5.1,13.5,18.8,77.58
28-09-2020 14:15,48.1,106.8,5.3,16.8,22.3,66.39
28-09-2020 14:30,48.1,106.8,5.7,22.7,28.6,51.94
28-09-2020 14:45,47.6,105.7,6.4,32.9,39.5,50.17
28-09-2020 15:00,38.4,88.1,6.4,37.6,44.2,51.62
28-09-2020 15:15,38.4,88.1,6.3,38.1,44.5,42.88
28-09-2020 15:30,None,None,None,None,None,None
28-09-2020 15:45,None,None,None,None,None,None
28-09-2020 16:00,None,None,None,None,None,None
28-09-2020 16:15,None,None,None,None,None,None
28-09-2020 16:30,None,None,None,None,None,8.21
28-09-2020 16:45,None,None,51.4,13.2,64.8,None
28-09-2020 17:00,None,None,13.7,62.9,76.9,None
28-09-2020 17:15,None,None,None,None,None,29.07
28-09-2020 17:30,None,None,None,None,None,None
28-09-2020 17:45,None,None,None,None,None,None
28-09-2020 18:00,None,None,None,None,None,19.35
28-09-2020 18:15,None,None,None,None,None,9.2
28-09-2020 18:30,None,None,None,None,None,4.31
28-09-2020 18:45,None,None,20.4,27.3,47.4,4.22
28-09-2020 19:00,None,None,3.7,51.4,38.7,4.03
28-09-2020 19:15,None,None,None,21.2,0,16.45
28-09-2020 19:30,None,None,None,7.5,0,19.79
28-09-2020 19:45,None,None,None,3.7,0,24.58
28-09-2020 20:00,None,None,None,0.1,0,28.94
28-09-2020 20:15,None,None,None,None,0,32.8
28-09-2020 20:30,None,None,None,None,0,24.15
28-09-2020 20:45,None,None,None,None,0,22.29
28-09-2020 21:00,None,None,None,0.2,0,22.37
28-09-2020 21:15,None,None,0.1,6.4,0,23.68
28-09-2020 21:30,None,None,None,11.2,0,20.12
28-09-2020 21:45,None,None,None,12.5,0,17.84
28-09-2020 22:00,None,None,None,11.9,0,17.54
28-09-2020 22:15,None,None,None,12.3,0,14.71
28-09-2020 22:30,None,None,None,12.7,0,11.85
28-09-2020 22:45,None,None,None,14,0,10.38
28-09-2020 23:00,39.3,79.3,None,14.7,0,9.62
28-09-2020 23:15,39.3,79.3,None,None,None,12.9
28-09-2020 23:30,39.3,79.3,2.1,18.5,18.8,9.71
28-09-2020 23:45,38.6,77.4,None,None,None,13.49
29-09-2020 00:00,None,None,None,None,None,None
29-09-2020 00:15,38.4,76.8,None,None,None,22.65
29-09-2020 00:30,38.4,76.8,None,None,None,17.06
29-09-2020 00:45,36.2,74.6,None,None,None,20.57
29-09-2020 01:00,35.5,73.9,None,None,None,21.4
29-09-2020 01:15,35.5,73.9,None,None,None,23.95
29-09-2020 01:30,35.5,73.9,None,None,None,17.98
29-09-2020 01:45,31.3,66.3,None,None,None,18.61
29-09-2020 02:00,29.9,63.8,None,None,None,19.83
29-09-2020 02:15,29.9,63.8,None,None,None,21.7
29-09-2020 02:30,29.9,63.8,6.7,7.3,14.2,14.5
29-09-2020 02:45,30,58.5,None,None,None,12.04
29-09-2020 03:00,30,56.8,None,None,None,10.27
29-09-2020 03:15,30,56.8,None,None,None,9.77
29-09-2020 03:30,30,56.8,None,None,None,6.34
29-09-2020 03:45,24.5,45.3,None,None,None,6.51
29-09-2020 04:00,22.7,41.5,None,None,None,4.95
29-09-2020 04:15,22.7,41.5,None,None,None,7.68
29-09-2020 04:30,22.7,41.5,None,None,None,4.53
29-09-2020 04:45,21.3,42.3,None,None,None,5.43
29-09-2020 05:00,20.9,42.6,None,None,None,2.2
29-09-2020 05:15,20.9,42.6,None,None,None,7.15
29-09-2020 05:30,20.9,42.6,None,None,None,3.29
29-09-2020 05:45,19.9,47.8,None,None,None,2.98
29-09-2020 06:00,19.6,49.5,None,None,None,2.68
29-09-2020 06:15,19.6,49.5,None,None,None,8.72
29-09-2020 06:30,19.6,49.5,None,None,None,3.29
29-09-2020 06:45,20.5,50.8,None,None,None,3.18
29-09-2020 07:00,20.8,51.3,None,None,None,4.22
29-09-2020 07:15,20.8,51.3,None,None,None,8.96
29-09-2020 07:30,20.8,51.3,None,None,None,7.04
29-09-2020 07:45,24.1,46.4,None,None,None,8.52
29-09-2020 08:00,25.2,44.8,None,None,None,15.77
29-09-2020 08:15,25.2,44.8,None,None,None,20.03
29-09-2020 08:30,25.2,44.8,None,None,None,22.27
29-09-2020 08:45,22.8,39.8,None,None,None,23.09
29-09-2020 09:00,22,38.2,None,None,None,28.16
29-09-2020 09:15,22,38.2,None,None,None,35.58
29-09-2020 09:30,22,38.2,None,None,None,33.46
29-09-2020 09:45,19.1,42,None,None,None,30.64
29-09-2020 10:00,18.2,43.3,None,None,None,31.34
29-09-2020 10:15,18.2,43.3,9.3,7.3,16.8,40.21
29-09-2020 10:30,18.2,43.3,9.3,7.5,17,40.52
29-09-2020 10:45,18.6,50,9.3,8,17.5,41.07
29-09-2020 11:00,18.8,52.1,7.8,8.2,16.2,36.35
29-09-2020 11:15,18.8,52.1,5.1,7.5,12.8,41.31
29-09-2020 11:30,18.8,52.1,5.2,7.5,12.9,37.59
29-09-2020 11:45,15,47.1,5.1,6.8,12.1,34.94
29-09-2020 12:00,13.7,45.5,4.8,5.5,10.5,37.93
29-09-2020 12:15,13.7,45.5,5,6.4,11.6,38.49
29-09-2020 12:30,13.7,45.5,5.1,6.1,11.4,39.55
29-09-2020 12:45,11,42.9,5.3,6.9,12.4,34.81
29-09-2020 13:00,10.1,42,5.1,5.8,11.1,39.22
29-09-2020 13:15,10.1,42,6.9,4.5,11.6,47.68
29-09-2020 13:30,10.1,42,6.7,6,12.9,46.73
29-09-2020 13:45,12.1,37.8,6.8,7.2,14.3,43.9
29-09-2020 14:00,12.7,36.4,6.7,7.6,14.5,44.59
29-09-2020 14:15,12.7,36.4,6.7,7.9,14.9,45.06
29-09-2020 14:30,12.7,36.4,6.6,7.1,13.9,41.39
29-09-2020 14:45,10.5,34.2,6.7,7.2,14.1,43.82
29-09-2020 15:00,9.8,33.5,None,None,None,44.34
29-09-2020 15:15,9.8,33.5,None,None,None,42.09
29-09-2020 15:30,9.8,33.5,None,None,None,47.6
29-09-2020 15:45,8.4,32.1,None,None,None,48.32
29-09-2020 16:00,8,31.6,None,None,None,44.26
29-09-2020 16:15,8,31.6,2.1,0.5,2.2,41.46
29-09-2020 16:30,8,31.6,5.9,10.3,16.4,37.74
29-09-2020 16:45,7.6,37.9,5.8,30.8,36.8,28.42
29-09-2020 17:00,7.4,40,5.6,34.9,40.6,30.21
29-09-2020 17:15,7.4,40,7,19.7,27.6,38.51
29-09-2020 17:30,7.4,40,5.7,22.6,28.5,42.06
29-09-2020 17:45,10.3,48,5.2,21.8,27.2,36.53
29-09-2020 18:00,11.2,50.6,5.2,22.7,28.1,30.77
29-09-2020 18:15,11.2,50.6,5,20.3,25.5,38.47
29-09-2020 18:30,11.2,50.6,4.9,14.3,19.3,36.69
29-09-2020 18:45,17,47.4,4.9,14.3,19.4,32.58
29-09-2020 19:00,18.8,46.4,4.8,12.8,17.8,34.22
29-09-2020 19:15,18.8,46.4,4.9,13.9,19,33.1
29-09-2020 19:30,18.8,46.4,4.9,15.1,20.2,23.48
29-09-2020 19:45,15.4,42.4,5.3,16.9,22.4,16.08
29-09-2020 20:00,14.3,41.1,5.5,18.9,24.6,14.45
29-09-2020 20:15,14.3,41.1,5.5,18.4,24.1,17.04
29-09-2020 20:30,14.3,41.1,5.1,17,22.3,17.55
29-09-2020 20:45,11.4,45,4.9,15.3,20.5,22.32
29-09-2020 21:00,10.5,46.3,4.8,13.3,18.4,26.37
29-09-2020 21:15,10.5,46.3,5.3,10.8,16.3,26.38
29-09-2020 21:30,10.5,46.3,3.9,12.6,16.7,22.09
29-09-2020 21:45,13,38.4,3.8,14.1,18.2,15.41
29-09-2020 22:00,13.9,35.9,4.2,15.3,19.6,14.84
29-09-2020 22:15,13.9,35.9,3.7,15.8,19.7,18.63
29-09-2020 22:30,13.9,35.9,3.7,15.5,19.3,16.65
29-09-2020 22:45,14.3,31.6,3.9,15.6,19.7,14.46
29-09-2020 23:00,14.5,30.2,4.5,16.6,21.3,12.55
29-09-2020 23:15,14.5,30.2,3.9,14.9,19,15.18
29-09-2020 23:30,14.5,None,4.1,None,18.2,None
29-09-2020 23:45,11.7,31.5,4.4,13.7,18.4,10.44
30-09-2020 00:00,None,None,None,None,None,None
30-09-2020 00:15,10.8,32,3.6,12.2,16,14.11
30-09-2020 00:30,10.8,32,3.7,11.1,15,11.61
30-09-2020 00:45,13.2,29.2,3.7,10.2,14.1,11.32
30-09-2020 01:00,13.9,28.3,3.7,10.3,14.1,11.34
30-09-2020 01:15,13.9,28.3,3.9,10.8,14.9,11.25
30-09-2020 01:30,13.9,28.3,2.9,9.7,12.8,8.91
30-09-2020 01:45,11.3,28.4,2.8,8.4,11.3,8.29
30-09-2020 02:00,10.5,28.5,3.3,8.4,11.9,8.57
30-09-2020 02:15,10.5,28.5,3.3,7.8,11.3,15.52
30-09-2020 02:30,10.5,28.5,2.7,6.2,9.2,12.13
30-09-2020 02:45,13,24.9,3.4,6.6,10.2,11.16
30-09-2020 03:00,13.9,23.8,3.7,6.7,10.6,11.02
