dates,PM25,PM10,NO,NO2,NOx,SO2,Ozone
31-07-2020 18:30,23.6,53.4,4.13,10.01,14.15,None,30.95
31-07-2020 18:45,23.6,53.4,4.33,11.17,15.5,None,35.08
31-07-2020 19:00,23.6,53.4,5.03,24.54,29.57,0.46,28.29
31-07-2020 19:15,40.8,80,4.81,21.74,26.55,3.85,28.71
31-07-2020 19:30,41.6,81.2,4.34,16.91,21.25,5.28,37.07
31-07-2020 19:45,41.6,81.2,3.93,15.49,19.42,5.64,34.8
31-07-2020 20:00,41.5,81.2,3.85,16.9,20.75,5.72,29.81
31-07-2020 20:15,27.5,78.4,3.43,16.59,20.02,None,20.19
31-07-2020 20:30,27.5,78.4,3.44,16.75,20.19,9.34,23.44
31-07-2020 20:45,27.5,78.4,3.65,14.9,18.54,9.35,29.22
31-07-2020 21:00,27.5,78.4,4.01,17.83,21.84,9.13,26.63
31-07-2020 21:15,47.3,86.1,4,18.32,22.32,10.67,19.73
31-07-2020 21:30,48,86.4,4.28,15.09,19.38,8.66,13.98
31-07-2020 21:45,48,86.4,4.98,13.87,18.85,5.52,11.75
31-07-2020 22:00,48,86.4,4.92,12.76,17.69,3.35,13.21
31-07-2020 22:15,46.9,96,4.29,11.78,16.07,2.18,15.19
31-07-2020 22:30,46.9,96.4,4.65,10.65,15.29,1.81,17.02
31-07-2020 22:45,46.9,96.4,4.61,9.86,14.47,2.95,16.86
31-07-2020 23:00,46.9,96.4,4.86,11,15.86,6.16,12.96
31-07-2020 23:15,46.7,103.5,4.8,10.5,15.29,10.3,11.01
31-07-2020 23:30,46.7,103.5,4.83,10.06,14.89,11.81,9.9
31-07-2020 23:45,46.7,103.5,4.74,12.76,17.49,11.33,9.09
01-08-2020 00:00,None,None,None,None,None,None,None
01-08-2020 00:15,29.8,76.8,4.11,13.07,17.18,None,12.8
01-08-2020 00:30,29,75.5,3.98,12.44,16.41,9.86,17.47
01-08-2020 00:45,29,75.5,3.94,11.77,15.72,9.34,18.16
01-08-2020 01:00,29,75.5,4.62,59.78,64.4,9.77,15.11
01-08-2020 01:15,37,68.2,4.65,34.29,38.95,7.94,19.27
01-08-2020 01:30,37.3,68.2,4.41,15.85,20.27,4.71,18.42
01-08-2020 01:45,37.3,68.2,4.59,9.18,13.77,3.03,16.88
01-08-2020 02:00,37.3,68.3,4.81,7.54,12.35,2.42,17.11
01-08-2020 02:15,35.4,72.9,4.92,6.77,11.69,1.72,14.81
01-08-2020 02:30,35.4,72.9,4.52,6.34,10.86,2.76,17.98
01-08-2020 02:45,35.4,72.9,4.63,6.94,11.57,6.06,18.89
01-08-2020 03:00,35.4,72.9,5.23,10.98,16.21,9.87,14.91
01-08-2020 03:15,24.1,53.6,5.79,29.12,34.91,12.09,22.97
01-08-2020 03:30,23.6,52.7,5.34,16.1,21.44,11.22,26.59
01-08-2020 03:45,23.6,52.7,5.57,14.74,20.31,10.09,25.94
01-08-2020 04:00,23.6,52.7,4.86,12.84,17.7,9.76,27.04
01-08-2020 04:15,18.5,42.4,5.16,15.63,20.79,None,14.75
01-08-2020 04:30,18.5,42.4,5.17,19.93,25.09,8.79,12.77
01-08-2020 04:45,18.5,42.4,4.72,18.14,22.86,9.49,15.5
01-08-2020 05:00,18.5,42.5,4.94,13.81,18.74,8.91,14.77
01-08-2020 05:15,21.7,50.8,5.24,11.42,16.66,5.19,12.61
01-08-2020 05:30,21.7,50.8,5.78,10.61,16.4,3.25,11.24
01-08-2020 05:45,21.7,50.8,5.71,11.52,17.23,2.2,7.6
01-08-2020 06:00,21.7,50.8,5.72,12.13,17.85,1.78,9.47
01-08-2020 06:15,36.2,63.5,5.8,12.87,18.68,2.22,5.34
01-08-2020 06:30,36.9,64.1,6.21,34.91,41.13,4.44,8.34
01-08-2020 06:45,36.9,64.1,6.91,30.94,37.85,8.06,5.66
01-08-2020 07:00,36.9,64.1,9.46,25.77,35.23,11.51,4.32
01-08-2020 07:15,25.1,59.8,9.15,27.68,36.83,11.03,3.77
01-08-2020 07:30,25.1,59.8,10.4,29.74,40.14,9.99,2.58
01-08-2020 07:45,25.1,59.8,11.16,28.43,39.59,9.19,3.37
01-08-2020 08:00,25.1,59.8,11.83,28.71,40.54,8.63,4.75
01-08-2020 08:15,27.5,85.6,12.24,32.56,44.8,None,7.01
01-08-2020 08:30,27.6,85.6,13.12,39.94,53.06,9.73,9.93
01-08-2020 08:45,27.6,85.6,13.42,32.41,45.83,9.69,10.03
01-08-2020 09:00,27.6,85.6,12.5,23.39,35.88,5.9,15.4
01-08-2020 09:15,26.3,75.3,8.95,17.34,26.29,3.56,20.65
01-08-2020 09:30,26.2,74.8,7.49,15.32,22.81,2.39,25.58
01-08-2020 09:45,26.2,74.8,6.27,16.91,23.17,2.61,28.59
01-08-2020 10:00,26.3,74.8,4.3,55.17,59.47,3.2,30.12
01-08-2020 10:15,34.7,78.1,3.82,25.68,29.5,6.35,31.78
01-08-2020 10:30,34.7,78.1,3.88,12.54,16.42,8.51,36.6
01-08-2020 10:45,34.7,78.1,3.45,10.3,13.75,8.18,38.93
01-08-2020 11:00,34.7,78.1,3.37,9.34,12.7,7.17,40.32
01-08-2020 11:15,33.1,56.8,2.94,9.55,12.48,6.95,44.03
01-08-2020 11:30,33,55.8,3.93,6.96,8.91,6.35,45.57
01-08-2020 11:45,33,55.8,36.85,1.06,25.2,7.64,44.04
01-08-2020 12:00,33,55.8,5,6.17,11.13,7.22,40.55
01-08-2020 12:15,21.8,67.7,4.2,5.39,9.59,None,38.43
01-08-2020 12:30,21.5,68.3,3.92,5.37,9.3,7.85,41.25
01-08-2020 12:45,21.5,68.3,3.69,5.44,9.13,6.58,39.68
01-08-2020 13:00,21.7,68.3,2.62,6.31,8.93,5.84,42.21
01-08-2020 13:15,37.2,52.2,2.3,6.93,9.23,5.05,42.35
01-08-2020 13:30,37.2,52.2,3.11,6.23,9.34,3.84,38.58
01-08-2020 13:45,37.2,52.2,3.03,7.87,10.89,4.02,39.88
01-08-2020 14:00,37.2,52.2,2.62,8.93,11.55,6.63,46.73
01-08-2020 14:15,36.3,53.4,2.37,7.38,9.75,7.81,45.87
01-08-2020 14:30,36.3,53.5,2.98,6.79,9.76,7.49,42.91
01-08-2020 14:45,36.3,53.5,3.02,6.99,10.01,11.4,39.86
01-08-2020 15:00,36.3,53.5,2.8,7.46,10.26,12.8,44.32
01-08-2020 15:15,23.1,44.3,2.36,7.28,9.64,10.18,44.61
01-08-2020 15:30,23.1,43.8,1.9,7.29,9.19,7.33,45.68
01-08-2020 15:45,23.1,43.8,1.98,7.21,9.2,5.71,46.77
01-08-2020 16:00,23.1,44.1,2.29,7.77,10.05,5.28,44.66
01-08-2020 16:15,23.6,69.5,2.01,7.67,9.68,None,46.14
01-08-2020 16:30,23.6,69.5,2.25,7.93,10.18,8.96,38.85
01-08-2020 16:45,23.6,69.5,2.12,8.29,10.41,9.45,43.29
01-08-2020 17:00,23.6,69.5,3.33,9.76,13.09,8.94,50.72
01-08-2020 17:15,32.7,67.1,2.5,8.06,10.55,9.05,49.79
01-08-2020 17:30,33.1,67,2.32,6.82,9.13,8.54,52.21
01-08-2020 17:45,33.1,67,2.74,6.77,9.51,8.73,47.36
01-08-2020 18:00,33.1,67,2,8.26,9.65,8.52,46.66
01-08-2020 18:15,40.9,72,3.25,13.11,16.37,8.67,39.88
01-08-2020 18:30,40.9,72.2,3.52,10.82,14.33,10.33,34.82
01-08-2020 18:45,40.9,72.2,2.43,9.03,11.39,10.78,36.2
01-08-2020 19:00,40.9,72.1,3.37,16.38,19.75,11.29,29.74
01-08-2020 19:15,26.7,59.9,2.72,15.37,18.08,13.32,35.63
01-08-2020 19:30,26.2,59.9,3.48,13.64,17.12,12.56,37.38
01-08-2020 19:45,26.2,59.9,3.12,12.43,15.55,11.95,33.59
01-08-2020 20:00,26.2,59.9,2.28,10.78,13.06,11.34,38.59
01-08-2020 20:15,38.1,63.6,2.75,13.74,16.48,None,27.75
01-08-2020 20:30,38.7,63.8,3.21,13.16,16.37,9.39,31.55
01-08-2020 20:45,38.7,63.8,2.94,13.3,16.24,8.6,35.24
01-08-2020 21:00,38.6,63.6,2.65,12.22,14.88,8.2,31.19
01-08-2020 21:15,34.5,48,2.66,12.17,14.83,7.89,29.6
01-08-2020 21:30,34.5,48,2.91,12.83,15.74,8.05,29.19
01-08-2020 21:45,34.5,48,3.2,12.72,15.92,8.11,28.07
01-08-2020 22:00,34.5,48,3.24,14.19,17.43,7.74,24.31
01-08-2020 22:15,24,45.7,2.55,12.96,15.52,7.25,24.64
01-08-2020 22:30,23.7,45.7,2.56,14.66,17.21,7.73,19.99
01-08-2020 22:45,23.7,45.7,3.4,14.84,18.24,7.73,18.24
01-08-2020 23:00,23.7,45.7,3.79,14.55,18.34,9.88,18.51
01-08-2020 23:15,16.9,38.8,3.54,14.67,18.21,11.47,15.45
01-08-2020 23:30,16.9,38.4,3.23,17.87,21.1,11.75,12.27
01-08-2020 23:45,16.9,38.4,2.75,17.98,20.73,13.67,15.47
02-08-2020 00:00,None,None,None,None,None,None,None
02-08-2020 00:15,17.5,35.2,2.82,14.25,17.07,None,13.28
02-08-2020 00:30,17.5,35.2,2.27,9.38,11.66,9.71,24.39
02-08-2020 00:45,17.5,35.2,2.58,8.42,11,8.77,21.84
02-08-2020 01:00,17.5,35.4,2.6,8.11,10.71,8.51,23.7
02-08-2020 01:15,22.9,49.5,2.97,8.04,11.01,7.88,16.02
02-08-2020 01:30,23.1,49.5,2.54,10.19,12.73,7.41,12.35
02-08-2020 01:45,23.1,49.5,2.7,10.11,12.82,7.1,11.55
02-08-2020 02:00,23.1,49.5,2.9,10.38,13.28,7.14,9.66
02-08-2020 02:15,22.1,49.5,2.28,8.87,11.15,7.29,13.56
02-08-2020 02:30,22.1,49.5,2.62,8.25,10.87,6.89,9.63
02-08-2020 02:45,22.1,49.5,2.12,8.07,10.2,7.11,8.49
02-08-2020 03:00,22.1,49.5,2.91,9.23,12.15,6.92,8.83
02-08-2020 03:15,28.5,46.5,3.33,15.38,18.71,7.65,5.26
02-08-2020 03:30,28.7,46.5,3.39,18.95,22.34,9.16,2.97
02-08-2020 03:45,28.7,46.5,2.69,18.59,21.28,10.44,2.26
02-08-2020 04:00,28.7,46.4,4.59,20.87,25.46,12.73,1.54
02-08-2020 04:15,21.1,39.6,8.04,25.45,33.48,None,1.21
02-08-2020 04:30,20.7,39.6,3.2,21.41,24.61,7.76,2.46
02-08-2020 04:45,20.7,39.6,2.62,19.73,22.29,6.09,6.3
02-08-2020 05:00,20.7,39.6,2.32,18.39,20.71,4.87,5.58
02-08-2020 05:15,16.5,47.2,2.38,16.71,19.09,4.1,6.56
02-08-2020 05:30,16.4,47.6,2.68,20.03,22.71,3.89,5.82
02-08-2020 05:45,16.4,47.6,2.87,21.9,24.77,3.58,4.33
02-08-2020 06:00,16.4,47.6,3.25,22.72,25.98,3.64,4.31
02-08-2020 06:15,20.7,48,2.24,15.63,17.86,3.14,13.24
02-08-2020 06:30,20.9,48,3.2,14.17,17.37,2.85,10.72
02-08-2020 06:45,20.9,48,3.05,14.87,17.92,3.28,10.27
02-08-2020 07:00,20.9,48,3.33,13.27,16.6,3.48,12.07
02-08-2020 07:15,41.3,55.7,2.93,11.11,14.04,3.15,17.79
02-08-2020 07:30,42.2,56.1,2.4,9.97,12.37,2.48,18.36
02-08-2020 07:45,42.2,56.1,3.61,9.46,13.07,3.75,19.77
02-08-2020 08:00,42.2,56.1,3.07,8.11,11.18,6.03,21.46
02-08-2020 08:15,26.1,45,3.4,7.75,11.15,None,21.21
02-08-2020 08:30,26.1,44.5,3.74,7.99,11.73,10.48,27.76
02-08-2020 08:45,26.1,44.5,3.29,35.13,38.43,11.17,25.82
02-08-2020 09:00,26.1,44.5,3.15,19.92,23.07,10.11,26.23
02-08-2020 09:15,38.4,56.3,2.55,10.2,12.76,8.27,29.32
02-08-2020 09:30,39,56.3,2.54,9.41,11.95,6.81,30.07
02-08-2020 09:45,39,56.3,2.56,9.19,11.7,6.4,32.67
02-08-2020 10:00,39,56.3,1.38,8.94,10.29,6.28,32.38
02-08-2020 10:15,24.9,64.3,2.67,8.04,10.72,5.59,25.2
02-08-2020 10:30,24.9,64.7,2.66,8.04,10.71,5.34,30.66
02-08-2020 10:45,24.9,64.7,2.77,7.91,10.69,5.65,28.52
02-08-2020 11:00,25.1,64.7,2.8,7.82,10.63,5.54,28.19
02-08-2020 11:15,40.3,61.5,2.68,7.87,10.55,5.55,30.75
02-08-2020 11:30,40.3,61.4,3.29,8.18,11.47,5.1,30.33
02-08-2020 11:45,40.3,61.4,2.62,8.06,10.67,5.14,32.93
02-08-2020 12:00,40.3,61.6,2.93,10.05,12.98,5.46,31.05
02-08-2020 12:15,37.3,77.2,3.5,11.1,14.6,None,25.66
02-08-2020 12:30,37.1,77.2,2.96,8.18,11.14,9.35,27.2
02-08-2020 12:45,37.1,77.2,3.83,8.56,12.4,8.84,26.96
02-08-2020 13:00,37.1,77.2,3.26,7.79,11.05,11.77,30.58
02-08-2020 13:15,24.7,56.1,3.32,7.75,11.06,11.79,31.01
02-08-2020 13:30,24.7,55.4,3.08,7.18,10.26,9.69,29.62
02-08-2020 13:45,24.7,55.4,2.81,7.36,10.17,8.53,36.02
02-08-2020 14:00,24.7,55.4,2.36,7.9,10.26,7.34,31.44
02-08-2020 14:15,35.8,53,2.61,8.02,10.63,6.39,35.89
02-08-2020 14:30,36.3,52.8,2.46,7.41,9.87,5.84,34.92
02-08-2020 14:45,36.3,52.8,2.46,8.21,10.66,5.7,37.27
02-08-2020 15:00,36.3,52.9,2.08,7.85,9.93,5.86,36.54
02-08-2020 15:15,34.3,59.9,2.32,7.96,10.28,5.64,37.31
02-08-2020 15:30,34.2,59.9,2.5,7.39,9.89,5.24,37.42
02-08-2020 15:45,34.2,59.9,3.06,7.16,10.21,5.32,38.86
02-08-2020 16:00,34.2,59.9,3.03,7.15,10.18,5.46,36.06
02-08-2020 16:15,37,65.3,2.49,7.55,10.04,None,37.65
02-08-2020 16:30,37,65.5,2.84,7.72,10.56,10.98,37.22
02-08-2020 16:45,37,65.5,2.39,12.25,14.64,13.05,29.84
02-08-2020 17:00,37,65.5,2.35,12.4,14.74,14.32,35.88
02-08-2020 17:15,29.4,48.1,3.95,9.24,13.18,14.58,34.42
02-08-2020 17:30,29.1,48.1,2.23,9.33,11.54,17.54,37.6
02-08-2020 17:45,29.1,48.1,2.58,8.86,11.44,17.86,38.05
02-08-2020 18:00,29.1,48.2,2.97,9.07,12.05,15.87,38.4
02-08-2020 18:15,20.1,55.8,3.06,9.77,12.83,13.78,36.43
02-08-2020 18:30,19.6,55.8,3.11,10.55,13.66,13.05,35.81
02-08-2020 18:45,19.6,55.8,2.71,11.42,14.14,12.29,35.54
02-08-2020 19:00,19.6,55.8,2.58,11.45,14.03,12.12,34.72
02-08-2020 19:15,38.4,68.5,2.16,11.27,13.43,11.6,33.11
02-08-2020 19:30,38.4,69,2.15,11.67,13.82,11.31,33.76
02-08-2020 19:45,38.4,69,2.24,13.09,15.33,11.42,27.6
02-08-2020 20:00,38.4,69,1.99,13.99,15.97,11.77,27.35
02-08-2020 20:15,43.1,78.3,2.58,15.45,18.03,None,25.55
02-08-2020 20:30,43.3,78.3,2.62,15.76,18.39,9.88,26.26
02-08-2020 20:45,43.3,78.3,None,None,15.89,10.13,29.45
02-08-2020 21:00,43.3,78.1,2.84,14.2,17.04,10.02,27.24
02-08-2020 21:15,35.4,68.7,2.71,14.39,17.1,11.54,29.48
02-08-2020 21:30,35.4,68.7,1.86,15.35,17.2,10.51,27.6
02-08-2020 21:45,35.4,68.7,2.41,14.13,16.54,11.12,29.18
02-08-2020 22:00,35.4,68.7,1.36,10.3,11.63,12.83,31.99
02-08-2020 22:15,38.5,66,2.03,10.81,12.84,12.15,32.02
02-08-2020 22:30,38.5,65.9,2.21,10.54,12.75,11.31,31.38
02-08-2020 22:45,38.5,65.9,1.66,10.51,12.17,10.7,30.13
02-08-2020 23:00,38.5,65.9,2.22,16.46,18.68,10.14,22.22
02-08-2020 23:15,40.6,77,1.81,21.16,22.97,9.71,20.4
02-08-2020 23:30,40.7,77,1.99,14.04,16.03,9.52,26.28
02-08-2020 23:45,40.7,77,2.21,10.46,12.67,9.41,29.6
03-08-2020 00:00,None,None,None,None,None,None,None
03-08-2020 00:15,39.1,73.8,3.29,18.97,22.26,None,17.36
03-08-2020 00:30,39.1,73.8,2.53,27.01,29.55,8.83,10.65
03-08-2020 00:45,39.1,73.8,2.53,29.89,32.42,8.83,9.33
03-08-2020 01:00,39.1,73.8,2.65,32.78,35.43,8.65,8.19
03-08-2020 01:15,39.7,69.5,3.56,41.23,44.79,8.47,4.4
03-08-2020 01:30,39.7,69.3,3.89,50.81,54.7,8.89,4.76
03-08-2020 01:45,39.7,69.3,2.53,34.39,36.91,10.46,11.78
03-08-2020 02:00,39.7,69.3,3,26.22,29.22,10.58,18.49
03-08-2020 02:15,27.5,57.1,2.84,37.03,39.87,11.84,12.37
03-08-2020 02:30,26.9,57.1,3.01,34.59,37.6,13.19,13.42
03-08-2020 02:45,26.9,57.1,3.15,25.63,28.78,12.47,21.39
03-08-2020 03:00,26.9,57.1,2.39,20.76,23.15,11.77,29.26
03-08-2020 03:15,25,50,2.22,16.17,18.4,10.42,34.83
03-08-2020 03:30,25,49.8,2.52,14.23,16.75,9.71,38.51
03-08-2020 03:45,25,49.8,2.35,12.34,14.69,9.64,43.88
03-08-2020 04:00,25,49.8,2.78,12.03,14.81,9.38,43.83
03-08-2020 04:15,33.1,64.7,3.31,18.8,22.11,None,39.28
03-08-2020 04:30,33.5,65.4,3.29,24.49,27.77,9.99,35.44
03-08-2020 04:45,33.5,65.4,3.29,22.95,26.25,10.04,35.48
03-08-2020 05:00,33.5,65.4,2.51,20.85,23.36,9.9,36.86
03-08-2020 05:15,21.9,54.5,2.26,16.38,18.63,9.55,40.52
03-08-2020 05:30,21.9,54.5,2.4,11.66,14.05,8.92,47.31
03-08-2020 05:45,21.9,54.5,2.38,9.48,11.86,9.49,48.76
03-08-2020 06:00,21.9,54.5,2.74,10.14,12.88,10.4,47.56
03-08-2020 06:15,24.3,56,2.52,8.49,11,12.45,50.31
03-08-2020 06:30,24.3,56,2.62,8.62,11.24,13.05,48.17
03-08-2020 06:45,24.3,56,2.18,9.07,11.25,15,48.14
03-08-2020 07:00,24.3,56,2.1,7.64,9.74,15.73,44.81
03-08-2020 07:15,31.3,47.2,3.02,10.07,13.09,13.76,41.05
03-08-2020 07:30,31.6,46.8,2.34,8.65,10.99,12.17,41.96
03-08-2020 07:45,31.6,46.8,2.24,8.94,11.18,10.91,39.79
03-08-2020 08:00,31.6,46.8,3.7,9.92,13.62,10.53,36.51
03-08-2020 08:15,36.1,59.4,3.09,11.9,14.99,None,31.91
03-08-2020 08:30,36.1,59.4,2.8,12.51,15.31,10.08,28.04
03-08-2020 08:45,36.1,59.4,2.96,12.38,15.34,10.37,29.78
03-08-2020 09:00,36.2,59.4,3.17,11.84,15.01,9.89,30.86
03-08-2020 09:15,46.1,61.8,3.33,11.95,15.28,9.88,30.71
03-08-2020 09:30,46.1,61.9,3.13,10.86,13.99,9.26,32.37
03-08-2020 09:45,46.1,61.9,2.59,9.62,12.21,9.83,32.63
03-08-2020 10:00,46.1,61.9,2.27,9.07,11.33,9.83,32.87
03-08-2020 10:15,30.7,55.1,2.51,8.37,10.88,9.71,24.73
03-08-2020 10:30,29.9,54.8,3.01,10.57,13.58,11.07,29.86
03-08-2020 10:45,29.9,54.8,1.89,9.64,11.52,11.35,27.97
03-08-2020 11:00,29.9,54.7,2.68,10.03,12.71,10.54,28.65
03-08-2020 11:15,37.5,42.5,2.17,9.09,11.26,12.76,29.37
03-08-2020 11:30,37.5,42.5,1.98,9.64,11.62,13.08,39.47
03-08-2020 11:45,37.5,42.5,2.3,9.54,11.84,12.46,53.18
03-08-2020 12:00,37.5,42.5,2.58,8.44,11.02,11.66,57.09
03-08-2020 12:15,24.9,51.6,2.41,8.64,11.05,None,45.07
03-08-2020 12:30,24.3,52,2.73,9.65,12.38,10.25,48.84
03-08-2020 12:45,24.3,52,2.64,11.13,13.77,9.88,52.4
03-08-2020 13:00,24.3,52,2.97,11.24,14.21,10.02,55.78
03-08-2020 13:15,27.9,42.3,2.3,10.84,13.15,9.58,53.74
03-08-2020 13:30,28.1,42.3,2.57,11.02,13.59,9.39,54.23
03-08-2020 13:45,28.1,42.3,2.33,10.37,12.7,9.48,54.3
03-08-2020 14:00,28,42.4,2.51,9.92,12.43,9.74,53.87
03-08-2020 14:15,25.6,55.4,2.8,9.55,12.35,9.49,57.79
03-08-2020 14:30,25.6,55.4,2.87,9.35,12.22,9.07,52.5
03-08-2020 14:45,25.6,55.4,3.15,10.48,13.63,9.95,54.62
03-08-2020 15:00,25.6,55.4,3.31,11.14,14.45,11.8,61.76
03-08-2020 15:15,18.7,44.3,2.31,11.73,14.04,12.19,60.02
03-08-2020 15:30,18.4,43.8,2.87,12.27,15.14,12.79,51.09
03-08-2020 15:45,18.4,43.8,2.1,11.33,13.41,16.09,55.97
03-08-2020 16:00,18.4,43.8,2.22,10.67,12.9,15.72,53.35
03-08-2020 16:15,14.4,38.6,1.79,10.87,12.67,None,49.99
03-08-2020 16:30,14.4,38.6,1.81,10.9,12.7,8.28,49.32
03-08-2020 16:45,14.4,38.6,2.41,11.08,13.49,7.57,42.93
03-08-2020 17:00,14.5,38.8,2.4,10.51,12.91,6.91,45.97
03-08-2020 17:15,26.5,59.7,2.19,10.47,12.66,5.86,45.8
03-08-2020 17:30,26.5,59.7,1.97,11.1,13.07,5.96,42.06
03-08-2020 17:45,26.5,59.7,1.94,11.13,13.08,6.09,42.37
03-08-2020 18:00,26.5,59.7,2.53,10.71,13.25,5.72,33.13
03-08-2020 18:15,33.9,64,2.02,10.88,12.9,5.39,40.15
03-08-2020 18:30,34.2,64.2,1.8,12.6,14.35,5.39,40.36
03-08-2020 18:45,34.2,64.2,1.64,12.81,14.46,5.71,35.89
03-08-2020 19:00,34.2,64.2,1.64,14.61,16.24,6.18,28.95
03-08-2020 19:15,33.2,78.1,2.29,17.77,20.05,6.31,23.24
03-08-2020 19:30,33.2,78.1,1.67,19.09,20.77,7.79,24.71
03-08-2020 19:45,33.2,78.1,1.56,20.82,22.38,6.63,26.16
03-08-2020 20:00,33.2,78,2.52,19.13,21.65,7.48,26.16
03-08-2020 20:15,32.2,66.4,1.73,17.93,19.61,None,31.49
03-08-2020 20:30,32.2,66.4,1.74,17.52,19.25,8.28,26.87
03-08-2020 20:45,32.2,66.4,2.39,18.34,20.73,7.48,23.52
03-08-2020 21:00,32.2,66.4,2.18,19.47,21.65,6.47,21.4
03-08-2020 21:15,34.7,78.1,2.07,25.06,27.13,5.82,15.61
03-08-2020 21:30,34.8,78.6,1.59,20.81,22.41,5.04,20.13
03-08-2020 21:45,34.8,78.6,1.92,17.37,19.29,5.37,22.93
03-08-2020 22:00,34.8,78.6,1.86,15.13,16.99,4.98,23.23
03-08-2020 22:15,46,85,1.71,14.33,16.04,4.53,21.1
03-08-2020 22:30,46,85.1,1.78,14.38,16.16,4.29,18.46
03-08-2020 22:45,46,85.1,1.93,15.07,17,4.71,17.81
03-08-2020 23:00,46,85.1,1.8,15.48,17.28,4.71,16.39
03-08-2020 23:15,34.3,74.6,2.16,14.52,16.67,4.58,14.25
03-08-2020 23:30,33.9,74.1,2.48,13.69,16.17,4.29,17.52
03-08-2020 23:45,33.9,74.1,2.5,13.91,16.41,5.01,16.77
04-08-2020 00:00,None,None,None,None,None,None,None
04-08-2020 00:15,32,53.7,2.35,26.24,28.59,None,14.13
04-08-2020 00:30,31.9,52.8,2.03,26.92,28.8,10.54,14.58
04-08-2020 00:45,31.9,52.8,1.72,16.72,18.43,11.86,11.48
04-08-2020 01:00,31.9,52.8,2.59,16.07,18.65,10.58,13.49
04-08-2020 01:15,28,53.6,2.12,18.38,20.5,8.78,21.66
04-08-2020 01:30,28,53.6,4.51,39.84,44.35,7.83,8.85
04-08-2020 01:45,28,53.6,3.1,31.96,35.06,6.9,12.29
04-08-2020 02:00,28,53.6,2.5,26.27,28.77,6.62,19.48
04-08-2020 02:15,47.3,65.9,2.37,19.02,21.39,6.15,22.1
04-08-2020 02:30,48.2,66.4,2.05,15.4,17.45,5.66,31.22
04-08-2020 02:45,48.2,66.4,2.17,13.8,15.97,5.83,30.86
04-08-2020 03:00,48.2,66.4,2.37,11.93,14.3,5.74,32.51
04-08-2020 03:15,31.2,63.8,2.23,11.78,14.01,5.54,35.81
04-08-2020 03:30,31,63.7,2.58,15.95,18.53,5.4,33.38
04-08-2020 03:45,31,63.7,2.07,14.82,16.89,5.78,39.39
04-08-2020 04:00,31.1,63.7,2,10.6,12.59,5.49,39.13
04-08-2020 04:15,40.6,66,2.7,9.43,12.12,None,42.38
04-08-2020 04:30,40.6,66,1.94,9.21,11.07,11.25,44.85
04-08-2020 04:45,40.6,66,2.83,15.32,18.14,11.85,36.09
04-08-2020 05:00,40.6,66,2.27,17.62,19.88,13.87,32.89
04-08-2020 05:15,28.1,50,2.17,19.05,21.22,13.98,31.83
04-08-2020 05:30,27.5,49.5,2.55,22.06,24.6,12.27,29.12
04-08-2020 05:45,27.5,49.5,2.55,24.34,26.89,11.02,28.33
04-08-2020 06:00,27.5,49.5,2.72,23.84,26.57,10.24,28.71
04-08-2020 06:15,31.3,54.9,2.98,22.85,25.83,9.07,29.55
04-08-2020 06:30,31.3,55.2,3.06,25.29,28.35,8.37,26.89
04-08-2020 06:45,31.3,55.2,4.39,30.4,34.79,8.34,20.15
04-08-2020 07:00,31.3,55.2,4.51,30.3,34.81,8.25,19.68
04-08-2020 07:15,21.1,55.6,4.55,26.62,31.17,8.29,21.22
04-08-2020 07:30,20.7,55.6,3.31,20.77,24.07,8.33,29.8
04-08-2020 07:45,20.7,55.6,3.89,16.21,20.11,7.9,31.39
04-08-2020 08:00,20.7,55.6,3.87,15.15,19.02,8.25,30.2
04-08-2020 08:15,16.1,52.7,3.66,15.33,18.99,None,31.17
04-08-2020 08:30,15.9,52.6,3.81,15.06,18.87,8.74,32.07
04-08-2020 08:45,15.9,52.6,3.56,13.85,17.41,10.16,35.71
04-08-2020 09:00,15.8,52.6,3.07,10.57,13.64,11.01,36.59
04-08-2020 09:15,13.1,43,3.17,10.52,13.69,10.11,36.06
04-08-2020 09:30,13.1,42.9,2.94,9.91,12.85,12.38,40.12
04-08-2020 09:45,13.1,42.9,2.91,8.97,11.88,12.37,41.26
04-08-2020 10:00,13.1,43.1,2.93,9.77,12.7,11.56,36.48
04-08-2020 10:15,22.9,59.1,2.56,9.72,12.28,10.2,34.96
04-08-2020 10:30,23.7,59.1,2.88,9.92,12.8,9.9,35.12
04-08-2020 10:45,23.7,59.1,2.87,9.68,12.56,None,36.03
04-08-2020 11:00,23.7,59.1,2.92,9.66,12.58,9.57,36.61
04-08-2020 11:15,18.8,68.4,2.93,9.56,12.49,8.78,33.56
04-08-2020 11:30,18.6,69.3,2.85,8.35,11.2,8.51,42.55
04-08-2020 11:45,18.6,69.3,2.73,9.15,11.88,9.26,36.76
04-08-2020 12:00,18.8,69.3,2.96,9.67,12.62,8.95,34.21
04-08-2020 12:15,34,80.6,2.41,9.82,12.22,None,33.13
04-08-2020 12:30,34,80.8,2.76,9.42,12.18,8.37,36.84
04-08-2020 12:45,34,80.8,2.81,8.94,11.75,9.76,35.07
04-08-2020 13:00,34,80.6,3.71,11.29,15,12.24,31.71
04-08-2020 13:15,40.3,57.9,3.69,8.03,11.72,16.33,38.34
04-08-2020 13:30,40.9,57.9,3.35,8.06,11.4,18.26,44.9
