dates,PM25,PM10,NO,NOx,NO2,Ozone
21-09-2020 02:30,13.5,13.6,1.7,3.1,1.34,33.9
21-09-2020 02:45,13.5,13.6,1.8,3.2,1.42,33.48
21-09-2020 03:00,13.2,13.3,2.5,3.4,0.94,33.68
21-09-2020 03:15,10.5,11.3,1.4,2.3,0.89,32.82
21-09-2020 03:30,10.5,11.3,1.3,2.8,1.55,32.35
21-09-2020 03:45,10.5,11.3,1.4,2.7,1.37,32.59
21-09-2020 04:00,10.1,11,2.2,2.8,0.68,32.39
21-09-2020 04:15,7.5,9.2,2.7,3.1,0.41,32.15
21-09-2020 04:30,7.5,9.2,1.9,3.3,1.43,32.96
21-09-2020 04:45,7.5,9.2,1.9,2.2,0.36,33.39
21-09-2020 05:00,7.3,9.5,1.1,1.3,0.28,33.36
21-09-2020 05:15,6.3,11.6,1.5,2.7,1.22,32.93
21-09-2020 05:30,6.3,11.6,1.5,2.7,1.14,31.39
21-09-2020 05:45,6.3,11.6,2.2,3.6,1.33,31.13
21-09-2020 06:00,6.1,12.2,2.2,4.8,2.58,29.77
21-09-2020 06:15,4.7,16.6,2.6,5.7,3.06,28.6
21-09-2020 06:30,4.7,16.6,2.9,5.9,3.01,30.61
21-09-2020 06:45,4.7,16.6,2.1,4.7,2.69,31.09
21-09-2020 07:00,5.1,16.3,2.7,5.2,2.53,31.72
21-09-2020 07:15,7.5,14.1,2.5,5.1,2.6,32.25
21-09-2020 07:30,7.5,14.1,2.3,6.9,4.64,30.12
21-09-2020 07:45,7.5,14.1,3.4,8,4.64,30.18
21-09-2020 08:00,7.4,13.8,3,8.7,5.69,28.59
21-09-2020 08:15,6.1,11.8,3.4,8.4,4.96,30.88
21-09-2020 08:30,6.1,11.8,3.8,9.5,5.7,31.06
21-09-2020 08:45,6.1,11.8,3,8.6,5.53,31.74
21-09-2020 09:00,5.9,11.7,3.1,9.6,6.49,33.08
21-09-2020 09:15,4.5,10.9,3,11.3,8.27,33.86
21-09-2020 09:30,4.5,10.9,3.2,12.5,9.31,35.81
21-09-2020 09:45,4.5,10.9,3,13.8,10.81,34
21-09-2020 10:00,4.4,10.8,4.2,20.7,16.45,28.27
21-09-2020 10:15,3.4,9.7,4.9,23.3,18.39,25.62
21-09-2020 10:30,3.4,9.7,6.6,29.9,23.29,20.19
21-09-2020 10:45,3.4,9.7,5.4,30.1,24.66,19.37
21-09-2020 11:00,3.3,9.8,5.2,28.9,23.71,19.31
21-09-2020 11:15,None,None,6,29.9,23.88,19.28
21-09-2020 11:30,None,None,6.3,30.2,23.87,None
21-09-2020 11:45,None,None,6.9,28.1,21.12,None
21-09-2020 12:00,None,None,6.9,27.5,20.53,None
21-09-2020 12:15,None,None,7.2,32.5,25.24,None
21-09-2020 12:30,None,None,7.8,36.5,28.71,None
21-09-2020 12:45,None,None,None,None,None,None
21-09-2020 13:00,None,None,None,None,None,34.22
21-09-2020 13:15,None,None,None,None,None,23.48
21-09-2020 13:30,None,None,None,None,None,26.79
21-09-2020 13:45,14.6,50.1,None,None,None,28.83
21-09-2020 14:00,14.6,50.1,None,None,None,34.69
21-09-2020 14:15,14.6,50.1,None,None,None,34.19
21-09-2020 14:30,15.1,39.3,None,None,None,32.31
21-09-2020 14:45,15.2,38.1,None,None,None,31.53
21-09-2020 15:00,15.2,38.1,None,None,None,31.52
21-09-2020 15:15,15.2,38.1,None,None,None,32.51
21-09-2020 15:30,11.7,34.5,None,None,None,28.67
21-09-2020 15:45,11.3,34.1,None,None,None,29.65
21-09-2020 16:00,11.3,34.1,7.9,22.9,17.65,32.06
21-09-2020 16:15,11.3,34.1,4.7,23.7,18.97,27.62
21-09-2020 16:30,9.9,26.3,4,20.1,16.1,27.44
21-09-2020 16:45,9.7,25.5,5.4,26.4,20.98,22.22
21-09-2020 17:00,9.7,25.5,5.3,27.2,21.97,21.6
21-09-2020 17:15,9.7,25.5,4.5,26.8,22.33,20.35
21-09-2020 17:30,7.5,26,4.4,22,17.59,25.01
21-09-2020 17:45,7.3,26.1,3.8,23.5,19.65,22.03
21-09-2020 18:00,7.3,26.1,3.2,24.7,21.57,22.95
21-09-2020 18:15,7.3,26.1,3.7,23.2,19.48,25.29
21-09-2020 18:30,8.6,22.8,5.6,29.9,24.3,18.49
21-09-2020 18:45,8.8,22.5,5.5,30.9,25.46,17.76
21-09-2020 19:00,8.8,22.5,6.7,33.7,26.96,16.93
21-09-2020 19:15,8.8,22.5,6.5,31,24.47,16.8
21-09-2020 19:30,6.7,18.3,6.2,32,25.86,16.89
21-09-2020 19:45,6.5,17.8,4.8,28.5,23.77,21.46
21-09-2020 20:00,6.5,17.8,4.4,26,21.59,20.06
21-09-2020 20:15,6.5,17.8,4.5,26.3,21.85,19.87
21-09-2020 20:30,8.3,15,4.4,26.3,21.92,20.6
21-09-2020 20:45,8.5,14.6,5.2,33.1,27.92,19.53
21-09-2020 21:00,8.5,14.6,5,30.1,25.07,17.38
21-09-2020 21:15,8.5,14.6,4.7,28.3,23.64,17.75
21-09-2020 21:30,9.2,14.5,4.4,26.5,22.08,18.81
21-09-2020 21:45,9.3,14.5,3.5,21,17.48,21.54
21-09-2020 22:00,None,None,3.8,None,13.82,None
21-09-2020 22:15,9.3,14.5,3.4,15.9,12.5,22.5
21-09-2020 22:30,8.8,12.6,3.1,15.2,12.08,23.61
21-09-2020 22:45,8.8,12.4,3,14.9,11.92,23.88
21-09-2020 23:00,8.8,12.4,3.5,16.1,12.64,22.03
21-09-2020 23:15,8.8,12.4,3.7,15.2,11.53,22.95
21-09-2020 23:30,7,16.1,2.6,11.6,9.03,24.52
21-09-2020 23:45,6.8,16.5,3,10.7,7.67,23.62
22-09-2020 00:00,None,None,None,None,None,None
22-09-2020 00:15,6.8,16.5,2.7,9.4,6.74,22.03
22-09-2020 00:30,5.3,17.9,2.4,8.8,6.32,24
22-09-2020 00:45,5.2,18,2.1,8.3,6.26,23.19
22-09-2020 01:00,5.2,18,2.7,9.9,7.25,25.58
22-09-2020 01:15,5.2,18,2,10,8.07,22.6
22-09-2020 01:30,3.9,14.4,2.9,9,6.11,23.99
22-09-2020 01:45,3.8,14,2.2,7.4,5.14,25.77
22-09-2020 02:00,3.8,14,2.9,6.9,4.01,28.45
22-09-2020 02:15,3.8,14,3.3,6.2,2.97,29.65
22-09-2020 02:30,6.6,11.8,3.5,5.7,2.22,30.73
22-09-2020 02:45,6.9,11.6,3.4,6.7,3.32,33.04
22-09-2020 03:00,6.9,11.6,3,6.2,3.15,32.42
22-09-2020 03:15,6.9,11.6,2.6,5.4,2.72,33.45
22-09-2020 03:30,5.2,10.6,3,7.3,4.34,32.05
22-09-2020 03:45,5.1,10.5,2.7,7.1,4.38,32.15
22-09-2020 04:00,5.1,10.5,2,6.2,4.25,31.72
22-09-2020 04:15,5.1,10.5,1.9,6.7,4.86,28.78
22-09-2020 04:30,4.4,15,2.3,8.9,6.67,28.14
22-09-2020 04:45,4.4,15.6,2.2,8,5.83,27.48
22-09-2020 05:00,4.4,15.6,2.2,10.5,8.3,25.63
22-09-2020 05:15,4.4,15.6,2.9,12.2,9.31,29.03
22-09-2020 05:30,3.5,13.3,3,10.6,7.58,29.43
22-09-2020 05:45,3.4,13.1,2.9,11.7,8.86,28.32
22-09-2020 06:00,3.4,13.1,2.7,15.4,12.68,26.17
22-09-2020 06:15,3.4,13.1,2.3,17.4,15.06,27.18
22-09-2020 06:30,2.6,11.5,3.2,17.8,14.65,27.81
22-09-2020 06:45,2.5,11.4,2.9,15.7,12.79,28.44
22-09-2020 07:00,2.5,11.4,3.4,17.4,14.04,26.8
22-09-2020 07:15,2.5,11.4,3.3,17.2,13.92,28.25
22-09-2020 07:30,3.5,9.5,3.9,17.8,13.83,25.05
22-09-2020 07:45,3.7,9.3,4.4,21.3,16.82,23.58
22-09-2020 08:00,3.7,9.3,6.7,25.9,19.27,22.58
22-09-2020 08:15,3.7,9.3,5.9,23.2,17.24,26.12
22-09-2020 08:30,6.2,11.4,5.4,21,15.63,31.75
22-09-2020 08:45,6.5,11.6,4.5,19.5,15.01,30.87
22-09-2020 09:00,6.5,11.6,4.9,20.9,16.02,32.14
22-09-2020 09:15,6.5,11.6,6.2,28.6,22.41,30.39
22-09-2020 09:30,6.7,14.5,6.5,29.4,22.87,31.73
22-09-2020 09:45,6.7,14.8,6.1,27.6,21.43,32.71
22-09-2020 10:00,6.7,14.8,6.9,26.8,19.86,34.56
22-09-2020 10:15,6.7,14.8,5.3,22.5,17.22,36.83
22-09-2020 10:30,11.4,25.2,4.8,22.4,17.62,38.55
22-09-2020 10:45,11.9,26.4,5.8,24.2,18.43,39.85
22-09-2020 11:00,11.9,26.4,5.9,22.4,16.56,47.23
22-09-2020 11:15,11.9,26.4,4.5,19.9,15.42,51.37
22-09-2020 11:30,13.3,28.2,5.8,24.2,18.43,49.19
22-09-2020 11:45,13.5,28.4,4.9,23.6,18.7,49.62
22-09-2020 12:00,13.5,28.4,4,21.6,17.58,51.39
22-09-2020 12:15,13.5,28.4,4.5,22.3,17.82,55.85
22-09-2020 12:30,11.8,33.7,3.6,20.8,17.2,56.59
22-09-2020 12:45,11.6,34.3,2.8,20.6,17.72,54.47
22-09-2020 13:00,11.6,34.3,3.3,18.3,15.03,59.21
22-09-2020 13:15,11.6,34.3,3.4,19,15.59,54.92
22-09-2020 13:30,14.7,28.5,3.9,18.7,14.82,58.22
22-09-2020 13:45,15.1,27.9,4,19.6,15.6,54.2
22-09-2020 14:00,15.1,27.9,4,19.9,15.95,47.96
22-09-2020 14:15,15.1,27.9,3.8,23.9,20.03,47.19
22-09-2020 14:30,11.3,30.2,3.4,23.6,20.24,46.87
22-09-2020 14:45,10.9,30.5,3.3,26.5,23.16,44.17
22-09-2020 15:00,10.9,30.5,3.5,26.6,23.05,38.48
22-09-2020 15:15,10.9,30.5,4.8,30.2,25.4,33.05
22-09-2020 15:30,14.6,41,4.1,28.7,24.56,33.98
22-09-2020 15:45,15.1,42.2,4.2,26,21.74,34.24
22-09-2020 16:00,15.1,42.2,4.3,25.2,20.93,33.13
22-09-2020 16:15,15.1,42.2,6,28.9,22.89,27.86
22-09-2020 16:30,18.1,35,6.1,31.9,25.83,27.65
22-09-2020 16:45,18.4,34.2,5,29.1,24.15,29.95
22-09-2020 17:00,18.4,34.2,4,26.3,22.24,30.02
22-09-2020 17:15,18.4,34.2,4.1,26.3,22.21,27.44
22-09-2020 17:30,13.6,35,3.9,28.7,24.88,21.14
22-09-2020 17:45,13.1,35.1,5.6,34.3,28.71,18.04
22-09-2020 18:00,13.1,35.1,7.7,43.7,36.04,15.6
22-09-2020 18:15,13.1,35.1,7.7,45.7,37.98,16.31
22-09-2020 18:30,15.1,35.9,8.6,46.1,37.45,16.08
22-09-2020 18:45,15.4,36,9.4,47.9,38.56,15.77
22-09-2020 19:00,15.4,36,6.6,40.3,33.71,18.06
22-09-2020 19:15,15.4,36,6.2,39.6,33.39,17.14
22-09-2020 19:30,17.2,36.8,6.5,38.8,32.32,18.57
22-09-2020 19:45,17.4,36.9,4.9,34.9,29.94,19.98
22-09-2020 20:00,17.4,36.9,4.8,31.5,26.65,20.92
22-09-2020 20:15,17.4,36.9,4.3,31.5,27.13,20.59
22-09-2020 20:30,15,37,4.4,30.3,25.9,20.89
22-09-2020 20:45,14.7,37,4.2,26.1,21.95,22.06
22-09-2020 21:00,14.7,37,1.9,19.8,17.93,25.35
22-09-2020 21:15,14.7,37,2.5,19.6,17.08,27.12
22-09-2020 21:30,17.1,42.5,2.1,18.9,16.78,26.52
22-09-2020 21:45,17.4,43.1,2.6,21.3,18.69,25.19
22-09-2020 22:00,17.4,43.1,3,26.9,23.93,24.14
22-09-2020 22:15,17.4,43.1,2.1,21.3,19.19,24.87
22-09-2020 22:30,13.1,35.6,3,22.8,19.83,22.41
22-09-2020 22:45,12.7,34.7,3.6,26.9,23.37,19.05
22-09-2020 23:00,12.7,34.7,5.2,30.2,25.01,19.25
22-09-2020 23:15,12.7,34.7,4.5,24.1,19.64,24.42
22-09-2020 23:30,15.3,33.8,3.4,18.2,14.85,25.08
22-09-2020 23:45,15.6,33.7,3.6,16.8,13.14,26
23-09-2020 00:00,None,None,None,None,None,None
23-09-2020 00:15,15.6,33.7,2.3,11.4,9.12,29.02
23-09-2020 00:30,11.8,29.1,2.2,11.4,9.16,27.06
23-09-2020 00:45,11.3,28.6,1.9,10.5,8.64,27.51
23-09-2020 01:00,11.3,28.6,2,11.3,9.33,26.28
23-09-2020 01:15,11.3,28.6,2.1,10.7,8.62,26.44
23-09-2020 01:30,10.4,22.2,1.8,10,8.22,25.76
23-09-2020 01:45,10.3,21.4,2.8,12.3,9.53,25.13
23-09-2020 02:00,10.3,21.4,3,11,8.03,25.92
23-09-2020 02:15,10.3,21.4,1.6,9.4,7.78,26.94
23-09-2020 02:30,10.8,30.8,2.6,9.3,6.7,26.06
23-09-2020 02:45,10.9,31.9,2.1,9.8,7.73,22.3
23-09-2020 03:00,10.9,31.9,2.6,13.6,10.99,16.53
23-09-2020 03:15,10.9,31.9,2.5,12.4,9.95,17.83
23-09-2020 03:30,8.6,25.3,2.5,13.4,10.87,15.62
23-09-2020 03:45,8.4,24.6,2.6,14.6,12.03,16.98
23-09-2020 04:00,8.4,24.6,2.8,14.9,12.05,18.93
23-09-2020 04:15,8.4,24.6,2.8,17.2,14.37,18.43
23-09-2020 04:30,6.9,26,2.9,14.7,11.82,19.73
23-09-2020 04:45,6.7,26.2,2,11.5,9.48,20.92
23-09-2020 05:00,6.7,26.2,2.2,11,8.8,23
23-09-2020 05:15,6.7,26.2,2.6,9.2,6.64,24.13
23-09-2020 05:30,5.7,25.6,2.8,13.4,10.62,21.53
23-09-2020 05:45,5.6,25.5,2.8,13.2,10.43,23.57
23-09-2020 06:00,5.6,25.5,1.9,12.2,10.35,23.4
23-09-2020 06:15,5.6,25.5,2.5,13.9,11.39,21.45
23-09-2020 06:30,4.6,20.2,3.3,22.1,18.77,17.77
23-09-2020 06:45,4.5,19.6,3,15.3,12.32,26.39
23-09-2020 07:00,4.5,19.6,3,14,11,26.19
23-09-2020 07:15,4.5,19.6,2.6,15.8,13.26,23.15
23-09-2020 07:30,4.4,16.6,3.9,21.5,17.59,19.23
23-09-2020 07:45,4.4,16.3,4.9,26.2,21.23,16.69
23-09-2020 08:00,4.4,16.3,6.1,28.4,22.33,15.24
23-09-2020 08:15,4.4,16.3,9.2,32.3,23.12,14.18
23-09-2020 08:30,6.4,13.4,10.7,36.6,25.91,14.04
23-09-2020 08:45,6.6,13.1,10.9,37.8,26.86,13.18
23-09-2020 09:00,6.6,13.1,10.8,35.4,24.67,14.96
23-09-2020 09:15,6.6,13.1,10.2,34.8,24.56,14.93
23-09-2020 09:30,6.3,12.3,8.1,29.3,21.21,16.85
23-09-2020 09:45,6.2,12.2,8.6,31.1,22.43,17.34
23-09-2020 10:00,6.2,12.2,7.9,30.7,22.81,16.25
23-09-2020 10:15,6.2,12.2,9.5,34.8,25.34,16.41
23-09-2020 10:30,9.3,12.6,12.4,41.7,29.26,15.89
23-09-2020 10:45,9.6,12.6,13.2,42,28.81,14.51
23-09-2020 11:00,9.6,12.6,13,39.5,26.55,14.63
23-09-2020 11:15,9.6,12.6,11.6,37.5,25.86,16.82
23-09-2020 11:30,9.5,15.5,9.6,34.6,24.95,None
23-09-2020 11:45,9.5,15.8,9.5,32.3,22.89,None
23-09-2020 12:00,9.5,15.8,11.2,35.1,23.9,None
23-09-2020 12:15,9.5,15.8,None,None,None,None
23-09-2020 12:30,7.2,18.5,8.5,31.8,23.29,31.38
23-09-2020 12:45,6.9,18.8,7.7,28.3,20.66,23.89
23-09-2020 13:00,6.9,18.8,6.1,21.4,15.3,28.71
23-09-2020 13:15,6.9,18.8,5.6,21.4,15.82,29.21
23-09-2020 13:30,14.8,15.1,7,24.8,17.8,28.88
23-09-2020 13:45,None,None,7.3,24.4,17.01,28.93
23-09-2020 14:00,None,None,6,21.8,15.77,30.89
23-09-2020 14:15,None,None,4.9,20.2,15.3,29.19
23-09-2020 14:30,12,17.2,5.2,19.2,13.99,30.4
23-09-2020 14:45,11.6,17.5,6.5,19.5,13.07,29.43
23-09-2020 15:00,11.6,17.5,5.4,19.6,14.18,30.48
23-09-2020 15:15,11.6,17.5,5,18.2,13.26,30.65
23-09-2020 15:30,11.1,23.4,3.5,13.7,10.27,34.22
23-09-2020 15:45,11,24.1,4.1,12.3,8.22,35.98
23-09-2020 16:00,11,24.1,4,12.3,8.31,35.26
23-09-2020 16:15,11,24.1,3.5,16.8,13.26,32.49
23-09-2020 16:30,10.7,23.8,3.4,14.9,11.51,33.53
23-09-2020 16:45,10.6,23.8,5.3,22.2,16.92,26.67
23-09-2020 17:00,10.6,23.8,3.6,20.7,17.16,29.3
23-09-2020 17:15,10.6,23.8,4.8,25.1,20.3,22.88
23-09-2020 17:30,8.9,22,5.4,30.1,24.7,20.04
23-09-2020 17:45,8.7,21.8,5,27.4,22.33,22.55
23-09-2020 18:00,8.7,21.8,5.1,27.1,21.98,21.14
23-09-2020 18:15,8.7,21.8,6.5,32.2,25.68,17.5
23-09-2020 18:30,10.8,24,7,33.9,26.85,17.75
23-09-2020 18:45,11,24.3,10.2,42.6,32.44,12.62
23-09-2020 19:00,11,24.3,12.7,48.2,35.47,12.48
23-09-2020 19:15,11,24.3,9.3,45.2,35.85,14.62
23-09-2020 19:30,11.9,18.9,8.5,43.9,35.45,14.33
23-09-2020 19:45,12,18.3,9.2,43,33.84,14.84
23-09-2020 20:00,12,18.3,8.4,40,31.51,16.22
23-09-2020 20:15,12,18.3,7.6,36.8,29.25,16.24
23-09-2020 20:30,9.3,23.9,7.6,37.9,30.32,16
23-09-2020 20:45,8.9,24.5,6.3,34.6,28.35,18.95
23-09-2020 21:00,8.9,24.5,4.3,28.8,24.53,20.39
23-09-2020 21:15,8.9,24.5,4.5,28.3,23.84,20.52
23-09-2020 21:30,10.8,33.9,5.2,30.3,25.11,18.37
23-09-2020 21:45,11,34.9,4.7,29.6,24.9,19.37
23-09-2020 22:00,11,34.9,3.9,25,21.12,23.08
23-09-2020 22:15,11,34.9,4.1,23.2,19.06,21.91
23-09-2020 22:30,8.1,32.9,4.2,24.9,20.68,19.02
23-09-2020 22:45,7.8,32.7,4.4,24.8,20.35,19.85
23-09-2020 23:00,7.8,32.7,5,27.2,22.23,18.88
23-09-2020 23:15,7.8,32.7,5,27.8,22.81,19.17
23-09-2020 23:30,13.9,34.8,4.9,28.9,24.05,20.1
23-09-2020 23:45,14.5,35,3.1,23.6,20.5,21
24-09-2020 00:00,None,None,None,None,None,None
24-09-2020 00:15,14.5,35,3.7,25.5,21.78,17.79
24-09-2020 00:30,12.2,31.1,3.7,24.9,21.13,18.23
24-09-2020 00:45,11.9,30.7,3.9,22.6,18.71,18.52
24-09-2020 01:00,11.9,30.7,3.2,21,17.8,18.67
24-09-2020 01:15,11.9,30.7,3.2,16.7,13.5,22.5
24-09-2020 01:30,11.9,23.7,2.4,12.3,9.94,24.81
24-09-2020 01:45,11.9,22.9,3.2,13.7,10.52,23.93
24-09-2020 02:00,11.9,22.9,2.7,11.8,9.03,26.26
24-09-2020 02:15,11.9,22.9,2.4,8.3,5.94,28.09
24-09-2020 02:30,11.4,18.3,2.8,9.9,7.06,27.8
24-09-2020 02:45,11.3,17.8,3.2,8.8,5.52,32.43
24-09-2020 03:00,11.3,17.8,2.5,9.7,7.23,30.53
24-09-2020 03:15,11.3,17.8,1.7,10.5,8.8,29.97
24-09-2020 03:30,11.2,17.2,2,11.9,9.83,31.12
24-09-2020 03:45,11.2,17.1,2,9.3,7.22,32.73
24-09-2020 04:00,11.2,17.1,2.6,9.6,7.02,30.79
24-09-2020 04:15,11.2,17.1,2.3,10.1,7.78,29.52
24-09-2020 04:30,8.6,16.6,2.4,8.8,6.41,30.57
24-09-2020 04:45,8.3,16.5,2.6,12.4,9.75,25.7
24-09-2020 05:00,8.3,16.5,2.4,14.4,11.96,26.23
24-09-2020 05:15,8.3,16.5,2.5,14.2,11.65,27.37
24-09-2020 05:30,6.4,13.7,3.3,15.6,12.3,27.63
24-09-2020 05:45,6.2,13.3,3,16.7,13.75,25.37
24-09-2020 06:00,6.2,13.3,2.1,16,13.9,25.92
24-09-2020 06:15,6.2,13.3,3,15.3,12.26,25.65
24-09-2020 06:30,4.7,19.5,3.7,17,13.35,24.98
24-09-2020 06:45,4.6,20.2,3.5,19,15.42,23.18
24-09-2020 07:00,4.6,20.2,4,20.1,16.09,22.74
24-09-2020 07:15,4.6,20.2,3.7,21.2,17.54,22.81
24-09-2020 07:30,5,16.1,4.4,24.4,20.04,18.91
24-09-2020 07:45,5.1,15.7,5.3,25.7,20.33,19.83
24-09-2020 08:00,5.1,15.7,5.1,23.3,18.16,21.49
24-09-2020 08:15,5.1,15.7,4.9,22.3,17.39,23.3
24-09-2020 08:30,12,24.8,4.4,21.3,16.88,22.78
24-09-2020 08:45,12.8,25.8,5.5,26.1,20.58,21.57
24-09-2020 09:00,12.8,25.8,6.6,27.1,20.56,21.97
24-09-2020 09:15,12.8,25.8,8.2,30.9,22.69,21.32
24-09-2020 09:30,11.8,29.2,10,34.1,24.12,24.11
24-09-2020 09:45,11.7,29.5,8,25.6,17.6,28.57
24-09-2020 10:00,11.7,29.5,6,22.3,16.27,31.21
24-09-2020 10:15,11.7,29.5,5.2,21.1,15.84,32.14
24-09-2020 10:30,9,30.9,5.4,19.8,14.37,35.52
24-09-2020 10:45,8.7,31.1,4.7,17.8,13.07,36.88
24-09-2020 11:00,8.7,31.1,4.6,17.6,13.01,39.62
24-09-2020 11:15,8.7,31.1,4.6,16.8,12.27,41.01
24-09-2020 11:30,12.2,39.2,3.7,16.8,13.09,43.12
24-09-2020 11:45,12.6,40.1,4.1,18.5,14.44,43.44
24-09-2020 12:00,12.6,40.1,4.7,18.7,14.03,46.73
24-09-2020 12:15,12.6,40.1,4.4,17.2,12.84,49.27
24-09-2020 12:30,12.8,47,4.3,15.5,11.19,50.89
24-09-2020 12:45,12.8,47.7,3.6,13.6,9.95,52.48
24-09-2020 13:00,12.8,47.7,4.1,15.1,11.07,53.95
24-09-2020 13:15,12.8,47.7,3.3,13.1,9.83,51.59
24-09-2020 13:30,11.5,51.2,3.1,19,15.91,54.23
24-09-2020 13:45,11.4,51.6,3.5,16.4,12.93,55.27
24-09-2020 14:00,11.4,51.6,3.7,14.2,10.47,54.29
24-09-2020 14:15,11.4,51.6,2.9,12.5,9.55,55.66
24-09-2020 14:30,13.1,41.6,2.4,11.9,9.51,63.67
24-09-2020 14:45,13.3,40.5,3,12.5,9.52,58.24
24-09-2020 15:00,13.3,40.5,2.9,15.9,12.95,57.46
24-09-2020 15:15,13.3,40.5,3,17.1,14.09,56.39
24-09-2020 15:30,15.8,42.9,3.4,14.6,11.15,55.14
24-09-2020 15:45,16.1,43.2,3,19,15.94,49.26
24-09-2020 16:00,16.1,43.2,3.6,19,15.38,46.93
24-09-2020 16:15,16.1,43.2,3.6,22,18.45,42.17
24-09-2020 16:30,13.6,48.4,3.3,26.8,23.49,38.08
24-09-2020 16:45,13.3,49,4.3,30.9,26.65,35.01
24-09-2020 17:00,13.3,49,4.6,34.5,29.91,31.04
24-09-2020 17:15,13.3,49,4.8,33.8,29.05,31.65
24-09-2020 17:30,17.2,46.2,4.1,30.4,26.31,30.81
24-09-2020 17:45,17.6,45.9,3.1,25.7,22.63,34.1
24-09-2020 18:00,17.6,45.9,2.8,26.8,24.04,32.52
24-09-2020 18:15,17.6,45.9,2.6,26.1,23.49,30.72
24-09-2020 18:30,13.4,40.2,3.3,28.7,25.38,27.38
24-09-2020 18:45,12.9,39.6,8.6,36.9,28.31,23.99
24-09-2020 19:00,12.9,39.6,10.1,42.9,32.87,20.27
24-09-2020 19:15,12.9,39.6,9.1,42.8,33.65,19.89
24-09-2020 19:30,None,None,None,None,None,None
24-09-2020 19:45,13.4,41,7.1,35.7,28.65,20.89
24-09-2020 20:00,13.4,41,7.4,34.5,27.19,19.7
24-09-2020 20:15,None,None,None,None,None,None
24-09-2020 20:30,None,None,None,None,None,None
24-09-2020 20:45,18.8,45.8,4.2,20.3,16.1,28.67
24-09-2020 21:00,None,None,None,None,None,None
24-09-2020 21:15,18.8,45.8,3.5,17.4,13.94,26.91
24-09-2020 21:30,13.8,39.5,3.5,16.5,12.98,28.24
24-09-2020 21:45,None,None,None,None,None,None
24-09-2020 22:00,None,None,None,None,None,None
24-09-2020 22:15,None,None,None,None,None,None
24-09-2020 22:30,16,34.5,3.3,16.8,13.5,26.23
24-09-2020 22:45,16.3,34.1,4,18.6,14.54,26.95
24-09-2020 23:00,16.3,34.1,3.2,15.8,12.62,29.4
24-09-2020 23:15,16.3,34.1,2.4,16.4,13.97,27.97
24-09-2020 23:30,16,39.9,2.6,18.8,16.2,27.09
24-09-2020 23:45,15.9,40.6,2.8,19,16.19,26.51
25-09-2020 00:00,None,None,None,None,None,None
25-09-2020 00:15,15.9,40.6,3,18.2,15.13,28.26
25-09-2020 00:30,14.6,43.8,2.9,16.4,13.5,32.01
25-09-2020 00:45,14.4,44.1,2.3,13.3,11.06,35.71
25-09-2020 01:00,14.4,44.1,2.4,11.5,9.13,35.38
25-09-2020 01:15,14.4,44.1,1.8,9.6,7.82,36
25-09-2020 01:30,13.4,33.4,2,9.1,7.1,35.28
25-09-2020 01:45,13.2,32.2,2.5,9.6,7.13,34.79
25-09-2020 02:00,13.2,32.2,2.9,8.9,5.97,34.55
25-09-2020 02:15,13.2,32.2,3.3,9,5.77,35.51
25-09-2020 02:30,12.3,27.1,2.8,8.6,5.77,33.87
25-09-2020 02:45,12.2,26.5,2.9,8.4,5.46,33.91
25-09-2020 03:00,12.2,26.5,2.9,8.7,5.86,33.68
25-09-2020 03:15,12.2,26.5,1.8,9.2,7.34,32.81
25-09-2020 03:30,13.2,32.4,2,9.2,7.19,32.67
25-09-2020 03:45,13.4,33,1.9,9.7,7.79,31.8
25-09-2020 04:00,13.4,33,2.5,10.8,8.31,32.04
25-09-2020 04:15,13.4,33,2.8,11.5,8.72,31
25-09-2020 04:30,14.7,34.9,2.2,11,8.75,29.32
25-09-2020 04:45,14.9,35.2,3,13.6,10.63,30.7
25-09-2020 05:00,14.9,35.2,2.7,15,12.32,29.14
25-09-2020 05:15,14.9,35.2,2,13.5,11.48,29.71
25-09-2020 05:30,12.1,39.7,2.1,13.5,11.41,30.33
25-09-2020 05:45,11.8,40.2,2.6,13.8,11.21,30.47
25-09-2020 06:00,11.8,40.2,3.3,15.3,12.03,31.01
25-09-2020 06:15,11.8,40.2,3.2,14.9,11.61,32.15
25-09-2020 06:30,13.1,43.6,2.8,14.4,11.58,32.92
25-09-2020 06:45,13.2,43.9,2.4,13.5,11.1,36.21
25-09-2020 07:00,13.2,43.9,3.2,14.5,11.32,35.9
25-09-2020 07:15,13.2,43.9,3.2,12.7,9.42,38.16
25-09-2020 07:30,14.2,64.2,2.8,12.2,9.47,39.1
25-09-2020 07:45,14.3,66.5,2.8,12.8,9.99,38.39
25-09-2020 08:00,14.3,66.5,2.9,13.8,10.9,37.87
25-09-2020 08:15,14.3,66.5,3.4,15.3,11.87,37.34
25-09-2020 08:30,11,56,3.7,14.9,11.24,40.48
25-09-2020 08:45,10.7,54.8,3.7,13.7,10.01,39.58
25-09-2020 09:00,10.7,54.8,3.5,13.3,9.84,41.55
25-09-2020 09:15,10.7,54.8,3.2,12.9,9.67,44.06
25-09-2020 09:30,20.6,53,3.2,12.3,9.15,47.78
25-09-2020 09:45,21.7,52.7,3.4,12.9,9.56,44.09
25-09-2020 10:00,21.7,52.7,4.2,18.5,14.28,35.42
25-09-2020 10:15,21.7,52.7,4.2,18.1,13.89,37.95
