From Date,To Date,PM2.5,PM10,NO,NO2,NOx,Ozone
23-08-2020 03:00,23-08-2020 03:15,22.4,52.2,23,21.2,44.2,4.46
23-08-2020 03:15,23-08-2020 03:30,21.8,51.9,30,21.3,51.4,4.45
23-08-2020 03:30,23-08-2020 03:45,21.8,51.9,23,18.4,41.4,4.55
23-08-2020 03:45,23-08-2020 04:00,21.8,51.9,26.8,18.6,45.4,4.66
23-08-2020 04:00,23-08-2020 04:15,22.2,51.1,20.7,16.6,37.4,4.67
23-08-2020 04:15,23-08-2020 04:30,22.2,51,21.9,16.2,38.1,4.8
23-08-2020 04:30,23-08-2020 04:45,22.2,51,21.7,16.3,38,4.56
23-08-2020 04:45,23-08-2020 05:00,22.2,51,21.4,16.5,37.9,4.65
23-08-2020 05:00,23-08-2020 05:15,23.1,47.3,31.7,18.8,50.5,4.47
23-08-2020 05:15,23-08-2020 05:30,23.2,47.2,15.4,14.6,30,4.74
23-08-2020 05:30,23-08-2020 05:45,23.2,47.2,7.5,12.2,19.7,4.76
23-08-2020 05:45,23-08-2020 06:00,23.2,47.2,5.9,12.3,18.2,5.09
23-08-2020 06:00,23-08-2020 06:15,22.8,43.1,7.3,14.1,21.4,4.89
23-08-2020 06:15,23-08-2020 06:30,22.7,43,5.7,13.7,19.4,4.75
23-08-2020 06:30,23-08-2020 06:45,22.7,43,5.2,15.1,20.3,5.03
23-08-2020 06:45,23-08-2020 07:00,22.7,43,5.4,14.5,19.9,5.77
23-08-2020 07:00,23-08-2020 07:15,17.6,36.8,6.2,12.5,18.8,7.26
23-08-2020 07:15,23-08-2020 07:30,17.1,36.6,5.9,10.8,16.7,6.82
23-08-2020 07:30,23-08-2020 07:45,17.1,36.6,5.9,9,15,7.67
23-08-2020 07:45,23-08-2020 08:00,17.1,36.6,5.4,8.1,13.5,9.76
23-08-2020 08:00,23-08-2020 08:15,14.9,42.4,6,7.4,13.4,9.93
23-08-2020 08:15,23-08-2020 08:30,14.8,42.5,7.1,7.1,14.2,9.19
23-08-2020 08:30,23-08-2020 08:45,14.8,42.5,5.9,7,12.8,10.78
23-08-2020 08:45,23-08-2020 09:00,14.8,42.5,6.7,8.8,15.6,9.24
23-08-2020 09:00,23-08-2020 09:15,14.4,32.6,7.6,11.7,19.3,8.81
23-08-2020 09:15,23-08-2020 09:30,14.4,32.4,7.8,13.2,21,8.28
23-08-2020 09:30,23-08-2020 09:45,14.4,32.4,7.4,13.9,21.2,9.47
23-08-2020 09:45,23-08-2020 10:00,14.4,32.4,7.3,16,23.4,11.18
23-08-2020 10:00,23-08-2020 10:15,14.5,37,6.8,15.4,22.1,15.12
23-08-2020 10:15,23-08-2020 10:30,14.5,37.1,5.5,14.4,20,23.12
23-08-2020 10:30,23-08-2020 10:45,14.5,37.1,4.8,12.4,17.2,25.12
23-08-2020 10:45,23-08-2020 11:00,14.5,37.1,4.7,11.5,16.2,33.97
23-08-2020 11:00,23-08-2020 11:15,17.7,37.8,4.4,11.2,15.6,34
23-08-2020 11:15,23-08-2020 11:30,18,37.8,4.4,10,14.4,30.44
23-08-2020 11:30,23-08-2020 11:45,18,37.8,4.3,10,14.3,40.29
23-08-2020 11:45,23-08-2020 12:00,18,37.8,4.2,9.6,13.8,40.56
23-08-2020 12:00,23-08-2020 12:15,14.8,35,4.2,11.3,15.5,34.05
23-08-2020 12:15,23-08-2020 12:30,14.5,35,4.4,14.7,19.1,27.94
23-08-2020 12:30,23-08-2020 12:45,14.5,35,4.5,14.4,18.9,26.83
23-08-2020 12:45,23-08-2020 13:00,14.5,35,4.3,9.8,14.1,28.51
23-08-2020 13:00,23-08-2020 13:15,24.4,34,4.3,8.1,12.5,28.12
23-08-2020 13:15,23-08-2020 13:30,25.1,34,4.3,8.6,12.9,28.66
23-08-2020 13:30,23-08-2020 13:45,25.1,34,4.2,9.8,14,29.97
23-08-2020 13:45,23-08-2020 14:00,25.1,34,4.3,11,15.3,29.65
23-08-2020 14:00,23-08-2020 14:15,30.1,52.9,4.4,9.1,13.5,31.08
23-08-2020 14:15,23-08-2020 14:30,30.5,53.3,4.6,6.8,11.4,31.14
23-08-2020 14:30,23-08-2020 14:45,30.5,53.3,4.4,7.1,11.5,33.44
23-08-2020 14:45,23-08-2020 15:00,30.5,53.3,4.5,7.5,12,34.57
23-08-2020 15:00,23-08-2020 15:15,26.5,44.7,4.4,7.5,11.9,34
23-08-2020 15:15,23-08-2020 15:30,26.2,44.5,4.5,8,12.5,33.06
23-08-2020 15:30,23-08-2020 15:45,26.2,44.5,4.5,8.2,12.6,36.33
23-08-2020 15:45,23-08-2020 16:00,26.2,44.5,4.5,7.9,12.4,35.22
23-08-2020 16:00,23-08-2020 16:15,26.3,41,4.7,9.3,13.9,35
23-08-2020 16:15,23-08-2020 16:30,26.3,40.9,4.8,14.5,19.3,28
23-08-2020 16:30,23-08-2020 16:45,26.3,40.9,4.6,10.7,15.3,29.76
23-08-2020 16:45,23-08-2020 17:00,26.3,40.9,4.5,10.7,15.2,29.7
23-08-2020 17:00,23-08-2020 17:15,24.1,42.6,4.5,10.2,14.7,30.25
23-08-2020 17:15,23-08-2020 17:30,24,42.6,4.5,10.4,14.8,23.58
23-08-2020 17:30,23-08-2020 17:45,24,42.6,4.6,9.9,14.5,16.69
23-08-2020 17:45,23-08-2020 18:00,24,42.6,4.9,9.4,14.3,9.39
23-08-2020 18:00,23-08-2020 18:15,20.3,33.7,4.8,7.2,12,12.48
23-08-2020 18:15,23-08-2020 18:30,20,33.5,4.6,7.8,12.4,14.79
23-08-2020 18:30,23-08-2020 18:45,20,33.5,7.4,14,21.4,12.9
23-08-2020 18:45,23-08-2020 19:00,20,33.5,10.6,20,30.6,11.76
23-08-2020 19:00,23-08-2020 19:15,15.1,31.8,5.6,11.4,17,13.86
23-08-2020 19:15,23-08-2020 19:30,14.7,31.8,7.6,16.2,23.9,8.16
23-08-2020 19:30,23-08-2020 19:45,14.7,31.8,21.7,25.9,47.6,6.5
23-08-2020 19:45,23-08-2020 20:00,14.7,31.8,17.4,22.3,39.7,11.22
23-08-2020 20:00,23-08-2020 20:15,12,38.2,10.9,18.5,29.4,9.73
23-08-2020 20:15,23-08-2020 20:30,11.8,38.3,7,13.8,20.7,10.87
23-08-2020 20:30,23-08-2020 20:45,11.8,38.3,5.7,11.3,16.9,9.59
23-08-2020 20:45,23-08-2020 21:00,11.8,38.3,7.9,12,19.9,6.7
23-08-2020 21:00,23-08-2020 21:15,9.5,33.3,10.8,17.9,28.6,5.97
23-08-2020 21:15,23-08-2020 21:30,9.4,33.2,34.2,26.1,60.3,4.82
23-08-2020 21:30,23-08-2020 21:45,9.4,33.2,24.6,24,48.5,5
23-08-2020 21:45,23-08-2020 22:00,9.4,33.2,16.8,20.3,37.1,5.65
23-08-2020 22:00,23-08-2020 22:15,7.8,27.2,10.2,17.3,27.4,7.27
23-08-2020 22:15,23-08-2020 22:30,7.7,27,10.1,18,28,6.68
23-08-2020 22:30,23-08-2020 22:45,7.7,27,7.1,16,23.1,7.6
23-08-2020 22:45,23-08-2020 23:00,7.7,27,13.7,21.1,34.8,5.47
23-08-2020 23:00,23-08-2020 23:15,10.7,32.1,27.3,26.5,53.8,5.07
23-08-2020 23:15,23-08-2020 23:30,11,32.2,11.5,17.6,29.1,7.15
23-08-2020 23:30,23-08-2020 23:45,11,32.2,6.5,12.8,19.3,8.74
23-08-2020 23:45,24-08-2020 00:00,None,None,None,None,None,None
24-08-2020 00:00,24-08-2020 00:15,14.8,32.5,5.6,10.5,16,9.71
24-08-2020 00:15,24-08-2020 00:30,15.1,32.5,5.8,9.2,15,10.31
24-08-2020 00:30,24-08-2020 00:45,15.1,32.5,7,8,15,8.15
24-08-2020 00:45,24-08-2020 01:00,15.1,32.5,7.2,7.4,14.6,9.47
24-08-2020 01:00,24-08-2020 01:15,12.3,26.7,6.5,8.7,15.2,9.12
24-08-2020 01:15,24-08-2020 01:30,12.1,26.6,6.6,8.2,14.8,8.52
24-08-2020 01:30,24-08-2020 01:45,12.1,26.6,6.4,7.8,14.2,10.18
24-08-2020 01:45,24-08-2020 02:00,12.1,26.6,6.2,7.9,14,9.05
24-08-2020 02:00,24-08-2020 02:15,9.6,33.3,6.2,9.1,15.3,8.44
24-08-2020 02:15,24-08-2020 02:30,9.3,33.4,6.8,12.3,19.2,10.54
24-08-2020 02:30,24-08-2020 02:45,9.3,33.4,5.7,25.3,31,9.67
24-08-2020 02:45,24-08-2020 03:00,9.3,33.4,4.9,27.4,32.3,10.75
24-08-2020 03:00,24-08-2020 03:15,8,32.6,4.4,23.6,28,9.9
24-08-2020 03:15,24-08-2020 03:30,7.9,32.6,4.6,22,26.6,8.66
24-08-2020 03:30,24-08-2020 03:45,7.9,32.6,4.6,22.7,27.3,7.61
24-08-2020 03:45,24-08-2020 04:00,7.9,32.6,6.2,26,32.2,6.69
24-08-2020 04:00,24-08-2020 04:15,7.4,29.9,5.1,21.8,26.9,7.94
24-08-2020 04:15,24-08-2020 04:30,7.4,29.9,5.6,18.1,23.7,6.83
24-08-2020 04:30,24-08-2020 04:45,7.4,29.9,5.6,21.2,26.8,8.23
24-08-2020 04:45,24-08-2020 05:00,7.4,29.9,6.2,35.3,41.5,7.62
24-08-2020 05:00,24-08-2020 05:15,7.4,34.8,6.3,42,48.3,8.1
24-08-2020 05:15,24-08-2020 05:30,7.4,34.9,25.3,60.8,86.1,6.81
24-08-2020 05:30,24-08-2020 05:45,7.4,34.9,23.7,74.9,98.5,6.79
24-08-2020 05:45,24-08-2020 06:00,7.4,34.9,13.4,44,57.4,6.84
24-08-2020 06:00,24-08-2020 06:15,15.2,37.5,8.3,25.5,33.7,8.34
24-08-2020 06:15,24-08-2020 06:30,15.9,37.5,7.7,19.7,27.5,8.74
24-08-2020 06:30,24-08-2020 06:45,15.9,37.5,7.5,21.2,28.8,8.94
24-08-2020 06:45,24-08-2020 07:00,15.9,37.5,7,18.8,25.8,9.95
24-08-2020 07:00,24-08-2020 07:15,12.8,33.5,9.4,23.7,33.1,8.47
24-08-2020 07:15,24-08-2020 07:30,12.5,33.4,8.6,20.3,28.9,10.82
24-08-2020 07:30,24-08-2020 07:45,12.5,33.4,9.6,24.2,33.8,9.46
24-08-2020 07:45,24-08-2020 08:00,12.5,33.4,10.8,25.7,36.5,8.56
24-08-2020 08:00,24-08-2020 08:15,17.1,46.1,10.7,27.5,38.2,9.17
24-08-2020 08:15,24-08-2020 08:30,17.5,46.4,9.6,25.9,35.5,9.28
24-08-2020 08:30,24-08-2020 08:45,17.5,46.4,8.5,26,34.5,15.05
24-08-2020 08:45,24-08-2020 09:00,17.5,46.4,7.4,22.8,30.1,17.25
24-08-2020 09:00,24-08-2020 09:15,27.2,53.6,6.7,21.9,28.6,17.7
24-08-2020 09:15,24-08-2020 09:30,28,53.8,6.9,21.4,28.3,22.81
24-08-2020 09:30,24-08-2020 09:45,28,53.8,5.9,17.1,23,27.72
24-08-2020 09:45,24-08-2020 10:00,28,53.8,5.6,19.4,25,30.32
24-08-2020 10:00,24-08-2020 10:15,29.6,50.6,4.8,18.8,23.6,34
24-08-2020 10:15,24-08-2020 10:30,None,None,5.4,23.9,29.2,None
24-08-2020 10:30,24-08-2020 10:45,None,None,5,22.9,27.9,None
24-08-2020 10:45,24-08-2020 11:00,None,None,4.7,21.1,25.8,None
24-08-2020 11:00,24-08-2020 11:15,None,None,None,None,None,42.75
24-08-2020 11:15,24-08-2020 11:30,None,None,None,None,None,41.2
24-08-2020 11:30,24-08-2020 11:45,None,None,None,None,None,44.89
24-08-2020 11:45,24-08-2020 12:00,None,None,None,None,None,52.73
24-08-2020 12:00,24-08-2020 12:15,None,None,None,None,None,9.36
24-08-2020 12:15,24-08-2020 12:30,None,None,None,None,None,43.89
24-08-2020 12:30,24-08-2020 12:45,None,53.3,None,None,None,49.26
24-08-2020 12:45,24-08-2020 13:00,None,53.3,None,None,None,43.3
24-08-2020 13:00,24-08-2020 13:15,None,53.3,None,None,None,42.29
24-08-2020 13:15,24-08-2020 13:30,11.1,49.5,None,None,None,46.79
24-08-2020 13:30,24-08-2020 13:45,11.1,49.4,None,None,None,45.77
24-08-2020 13:45,24-08-2020 14:00,11.1,49.4,5.1,21.2,26.3,59.97
24-08-2020 14:00,24-08-2020 14:15,11.1,49.4,4.5,22,26.5,52.52
24-08-2020 14:15,24-08-2020 14:30,12.2,48.7,4.7,13.7,18.4,48.52
24-08-2020 14:30,24-08-2020 14:45,12.2,48.7,4.5,15.3,19.8,57.99
24-08-2020 14:45,24-08-2020 15:00,12.2,48.7,4.4,14.4,18.7,54.59
24-08-2020 15:00,24-08-2020 15:15,12.2,48.7,4.3,14.1,18.4,42.4
24-08-2020 15:15,24-08-2020 15:30,22.9,49.9,4.2,13.2,17.4,21
24-08-2020 15:30,24-08-2020 15:45,23.1,50,4.2,11.8,16,38.98
24-08-2020 15:45,24-08-2020 16:00,23.1,50,4.3,10.7,15,19.86
24-08-2020 16:00,24-08-2020 16:15,23.1,50,4.1,9.8,13.9,23.02
24-08-2020 16:15,24-08-2020 16:30,22.8,52.9,6.4,14,20.4,23.01
24-08-2020 16:30,24-08-2020 16:45,22.8,52.9,11.1,32.3,43.4,15.44
24-08-2020 16:45,24-08-2020 17:00,22.8,52.9,6.9,22.4,29.3,23.46
24-08-2020 17:00,24-08-2020 17:15,22.8,52.9,4.9,13.8,18.7,21.79
24-08-2020 17:15,24-08-2020 17:30,28.7,41.9,4.5,11,15.5,13.05
24-08-2020 17:30,24-08-2020 17:45,28.8,41.6,4.5,9.8,14.3,16.45
24-08-2020 17:45,24-08-2020 18:00,28.8,41.6,4.2,10.2,14.4,16.88
24-08-2020 18:00,24-08-2020 18:15,28.8,41.6,4.2,14.2,18.3,20.92
24-08-2020 18:15,24-08-2020 18:30,22.1,44.7,4.3,18,22.3,20.57
24-08-2020 18:30,24-08-2020 18:45,21.9,44.8,4.6,27,31.6,16.69
24-08-2020 18:45,24-08-2020 19:00,21.9,44.8,15.4,44.3,59.7,7.44
24-08-2020 19:00,24-08-2020 19:15,21.9,44.8,10.1,43.3,53.5,10.75
24-08-2020 19:15,24-08-2020 19:30,19,49.1,6.8,42.7,49.6,8
24-08-2020 19:30,24-08-2020 19:45,18.9,49.2,8.9,50.3,59.2,4.59
24-08-2020 19:45,24-08-2020 20:00,18.9,49.2,17.7,58.3,76,3.77
24-08-2020 20:00,24-08-2020 20:15,18.9,49.2,18.2,57.8,76,3.5
24-08-2020 20:15,24-08-2020 20:30,25.9,49.5,16.6,55,71.7,3.79
24-08-2020 20:30,24-08-2020 20:45,26,49.5,15.9,52.3,68.2,3.6
24-08-2020 20:45,24-08-2020 21:00,26,49.5,15.4,53.3,68.7,3.86
24-08-2020 21:00,24-08-2020 21:15,26,49.5,11.3,41,52.3,5.3
24-08-2020 21:15,24-08-2020 21:30,28.1,53.5,6.3,32.1,38.4,6.11
24-08-2020 21:30,24-08-2020 21:45,28.2,53.6,5.9,27.3,33.2,6.6
24-08-2020 21:45,24-08-2020 22:00,28.2,53.6,5.6,25.7,31.3,10.36
24-08-2020 22:00,24-08-2020 22:15,28.2,53.6,5.6,26.2,31.9,9.9
24-08-2020 22:15,24-08-2020 22:30,24.6,50.7,5.4,26.9,32.4,9.97
24-08-2020 22:30,24-08-2020 22:45,24.5,50.6,5.2,26.2,31.4,9.66
24-08-2020 22:45,24-08-2020 23:00,24.5,50.6,6.1,29.6,35.7,5.45
24-08-2020 23:00,24-08-2020 23:15,24.5,50.6,6.8,29.3,36.2,7.95
24-08-2020 23:15,24-08-2020 23:30,28.2,53.6,5.8,31.1,36.9,6.94
24-08-2020 23:30,24-08-2020 23:45,28.3,53.7,5.8,31.9,37.7,7.06
24-08-2020 23:45,25-08-2020 00:00,None,None,None,None,None,None
25-08-2020 00:00,25-08-2020 00:15,28.3,53.7,7.7,36.1,43.8,4.14
25-08-2020 00:15,25-08-2020 00:30,26,63.6,7.3,34.4,41.7,4
25-08-2020 00:30,25-08-2020 00:45,25.9,63.8,7.8,29.9,37.7,5.98
25-08-2020 00:45,25-08-2020 01:00,25.9,63.8,6.8,23.4,30.3,6.93
25-08-2020 01:00,25-08-2020 01:15,25.9,63.8,6.3,22.1,28.5,6.94
25-08-2020 01:15,25-08-2020 01:30,23.4,60.1,8.1,25.6,33.7,6.65
25-08-2020 01:30,25-08-2020 01:45,23.3,60,7.3,24.7,32,8.13
25-08-2020 01:45,25-08-2020 02:00,23.3,60,6,23.6,29.6,9.23
25-08-2020 02:00,25-08-2020 02:15,23.3,60,5.3,18.9,24.2,8.78
25-08-2020 02:15,25-08-2020 02:30,25.7,56,5.1,14.6,19.7,9.49
25-08-2020 02:30,25-08-2020 02:45,25.8,55.9,5.4,13.2,18.6,11.88
25-08-2020 02:45,25-08-2020 03:00,25.8,55.9,4.8,17.1,21.8,8.59
25-08-2020 03:00,25-08-2020 03:15,25.8,55.9,4.7,20.1,24.9,7.37
25-08-2020 03:15,25-08-2020 03:30,25.6,45,4.9,20.2,25,7.21
25-08-2020 03:30,25-08-2020 03:45,25.6,44.7,5.2,18.9,24.1,6.51
25-08-2020 03:45,25-08-2020 04:00,25.6,44.7,5.6,19.3,24.9,5.51
25-08-2020 04:00,25-08-2020 04:15,25.6,44.7,6.5,24,30.5,5.97
25-08-2020 04:15,25-08-2020 04:30,22.3,48.1,6.1,17.9,24,8.21
25-08-2020 04:30,25-08-2020 04:45,22.2,48.2,5.9,12.5,18.4,7.84
25-08-2020 04:45,25-08-2020 05:00,22.2,48.2,6,11.9,17.8,8.03
25-08-2020 05:00,25-08-2020 05:15,22.2,48.2,5.8,14.5,20.4,9
25-08-2020 05:15,25-08-2020 05:30,27.1,51.4,7,19.7,26.6,7.21
25-08-2020 05:30,25-08-2020 05:45,27.3,51.5,7.6,20.9,28.4,6.97
25-08-2020 05:45,25-08-2020 06:00,27.3,51.5,7.4,19.8,27.2,8.32
25-08-2020 06:00,25-08-2020 06:15,27.3,51.5,8.1,20.6,28.7,6.46
25-08-2020 06:15,25-08-2020 06:30,31.3,71.8,9,22,31,5.14
25-08-2020 06:30,25-08-2020 06:45,31.4,72.2,9.2,22.3,31.5,6.9
25-08-2020 06:45,25-08-2020 07:00,31.4,72.2,9.1,21.5,30.6,6.84
25-08-2020 07:00,25-08-2020 07:15,31.4,72.2,7.8,18.2,26,8.39
25-08-2020 07:15,25-08-2020 07:30,36.3,73.1,7.1,15.1,22.2,9.32
25-08-2020 07:30,25-08-2020 07:45,36.4,73.1,6.7,14.3,21,10.71
25-08-2020 07:45,25-08-2020 08:00,36.4,73.1,6.7,13.9,20.5,12.86
25-08-2020 08:00,25-08-2020 08:15,36.4,73.1,6.3,12.9,19.3,15.81
25-08-2020 08:15,25-08-2020 08:30,35.5,76.6,6.1,13,19.1,19.13
25-08-2020 08:30,25-08-2020 08:45,35.5,76.7,5.9,13.3,19.2,19.07
25-08-2020 08:45,25-08-2020 09:00,35.5,76.7,5.7,13.2,18.9,19.23
25-08-2020 09:00,25-08-2020 09:15,35.5,76.7,5.8,17,22.8,22.29
25-08-2020 09:15,25-08-2020 09:30,35.9,53.5,5.7,22.8,28.5,25.48
25-08-2020 09:30,25-08-2020 09:45,35.9,52.9,5.7,24.3,30,27.65
25-08-2020 09:45,25-08-2020 10:00,35.9,52.9,5.2,17.3,22.5,31.12
25-08-2020 10:00,25-08-2020 10:15,35.9,52.9,5.4,16.4,21.8,31.95
25-08-2020 10:15,25-08-2020 10:30,32.7,53.9,5.2,15.8,21.1,34.62
25-08-2020 10:30,25-08-2020 10:45,32.6,53.9,5.2,17.4,22.6,34.45
25-08-2020 10:45,25-08-2020 11:00,32.6,53.9,5,15.1,20.1,42.6
25-08-2020 11:00,25-08-2020 11:15,32.6,53.9,5.1,17.2,22.3,41.74
25-08-2020 11:15,25-08-2020 11:30,25.1,53.3,5,16.3,21.3,37.43
25-08-2020 11:30,25-08-2020 11:45,24.9,53.3,5,15.7,20.7,35.77
25-08-2020 11:45,25-08-2020 12:00,24.9,53.3,5.1,15.9,21,30.18
25-08-2020 12:00,25-08-2020 12:15,24.9,53.3,5,12.7,17.7,35.99
25-08-2020 12:15,25-08-2020 12:30,22,53.1,5,13.3,18.3,33.42
25-08-2020 12:30,25-08-2020 12:45,21.9,53,5.1,13.3,18.4,32.12
25-08-2020 12:45,25-08-2020 13:00,21.9,53,5.2,11.9,17.1,32.99
25-08-2020 13:00,25-08-2020 13:15,21.9,53,5.3,13.8,19,30.71
25-08-2020 13:15,25-08-2020 13:30,16.3,48.8,5.3,13.8,19.1,29.24
25-08-2020 13:30,25-08-2020 13:45,16.2,48.7,5.2,11.2,16.4,27.56
25-08-2020 13:45,25-08-2020 14:00,16.2,48.7,5.1,9.9,14.9,17.7
25-08-2020 14:00,25-08-2020 14:15,16.2,48.7,5,9.6,14.7,31.4
25-08-2020 14:15,25-08-2020 14:30,17.5,39,4.4,11.3,15.7,29.85
25-08-2020 14:30,25-08-2020 14:45,17.6,38.8,4.6,11,15.6,32.21
25-08-2020 14:45,25-08-2020 15:00,17.6,38.8,4.5,13,17.5,35.44
25-08-2020 15:00,25-08-2020 15:15,17.6,38.8,4.4,14.6,19,37.17
25-08-2020 15:15,25-08-2020 15:30,14.4,34.6,4.3,13,17.3,42.28
25-08-2020 15:30,25-08-2020 15:45,14.3,34.5,4.3,13.7,18,40.83
25-08-2020 15:45,25-08-2020 16:00,14.3,34.5,4.1,11.7,15.8,43.07
25-08-2020 16:00,25-08-2020 16:15,14.3,34.5,4.1,12.1,16.1,43.35
25-08-2020 16:15,25-08-2020 16:30,11.2,32,4.2,12.8,16.9,40.63
25-08-2020 16:30,25-08-2020 16:45,11.2,32,4.2,13.2,17.4,42.21
25-08-2020 16:45,25-08-2020 17:00,11.2,32,4.3,15.6,19.9,40.31
25-08-2020 17:00,25-08-2020 17:15,11.2,32,4.3,17.1,21.3,44.04
25-08-2020 17:15,25-08-2020 17:30,14.9,27,4.4,19.2,23.6,42.89
25-08-2020 17:30,25-08-2020 17:45,15,26.9,4.8,25.4,30.2,36.11
25-08-2020 17:45,25-08-2020 18:00,15,26.9,5.1,32,37.1,32.74
25-08-2020 18:00,25-08-2020 18:15,15,26.9,5.3,24.8,30.1,27.15
25-08-2020 18:15,25-08-2020 18:30,17.8,38.4,4.6,14.4,18.9,33.31
25-08-2020 18:30,25-08-2020 18:45,17.9,38.6,4.4,14.8,19.2,26.78
25-08-2020 18:45,25-08-2020 19:00,17.9,38.6,4.4,16.8,21.1,29.73
25-08-2020 19:00,25-08-2020 19:15,17.9,38.6,4.7,19.3,24,27.33
25-08-2020 19:15,25-08-2020 19:30,16.5,29.3,4.7,20.1,24.8,25.11
25-08-2020 19:30,25-08-2020 19:45,16.5,29.1,4.9,19.6,24.5,21.07
25-08-2020 19:45,25-08-2020 20:00,16.5,29.1,4.8,22,26.8,22.61
25-08-2020 20:00,25-08-2020 20:15,16.5,29.1,4.7,26.2,30.9,27.13
25-08-2020 20:15,25-08-2020 20:30,13.5,29.1,4.5,29.5,34,24.66
25-08-2020 20:30,25-08-2020 20:45,13.4,29.1,4.6,33,37.6,19.06
25-08-2020 20:45,25-08-2020 21:00,13.4,29.1,4.9,32.9,37.7,16.85
25-08-2020 21:00,25-08-2020 21:15,13.4,29.1,5.9,34.8,40.7,14.31
25-08-2020 21:15,25-08-2020 21:30,15.9,29.8,5.8,29.3,35.1,16.22
25-08-2020 21:30,25-08-2020 21:45,16,29.8,5,23,28,17.61
25-08-2020 21:45,25-08-2020 22:00,16,29.8,4.8,16.8,21.6,18.89
25-08-2020 22:00,25-08-2020 22:15,16,29.8,4.5,14.3,18.9,15.71
25-08-2020 22:15,25-08-2020 22:30,15.6,28.4,4.4,12.3,16.7,14.32
25-08-2020 22:30,25-08-2020 22:45,15.6,28.3,4.5,11.8,16.2,17.76
25-08-2020 22:45,25-08-2020 23:00,15.6,28.3,4.2,11,15.2,18.23
25-08-2020 23:00,25-08-2020 23:15,15.6,28.3,4.1,10.5,14.6,18.43
25-08-2020 23:15,25-08-2020 23:30,12.7,28,4.1,10.6,14.7,18.23
25-08-2020 23:30,25-08-2020 23:45,None,None,None,None,14.3,None
25-08-2020 23:45,26-08-2020 00:00,None,None,None,None,None,None
26-08-2020 00:00,26-08-2020 00:15,12.6,28,4.1,9.6,13.7,17.89
26-08-2020 00:15,26-08-2020 00:30,9.6,35.3,4,10.3,14.2,12.65
26-08-2020 00:30,26-08-2020 00:45,9.5,35.4,4.1,9.3,13.4,15.11
26-08-2020 00:45,26-08-2020 01:00,9.5,35.4,4.2,8.2,12.4,16.72
26-08-2020 01:00,26-08-2020 01:15,9.5,35.4,4.3,7.5,11.8,16.19
26-08-2020 01:15,26-08-2020 01:30,8.3,28.5,4,7.2,11.2,16.88
26-08-2020 01:30,26-08-2020 01:45,8.2,28.3,4.3,7.1,11.3,14.12
26-08-2020 01:45,26-08-2020 02:00,8.2,28.3,4.2,7.2,11.4,13.93
26-08-2020 02:00,26-08-2020 02:15,8.2,28.3,4.2,7,11.1,17.34
26-08-2020 02:15,26-08-2020 02:30,6.8,21.5,4.7,7.2,11.9,16.64
26-08-2020 02:30,26-08-2020 02:45,6.8,21.4,4.7,6.8,11.6,15.03
26-08-2020 02:45,26-08-2020 03:00,6.8,21.4,4.7,7.8,12.5,17.68
26-08-2020 03:00,26-08-2020 03:15,6.8,21.4,4.6,7.3,11.9,20.13
26-08-2020 03:15,26-08-2020 03:30,5.7,20,4.7,6.5,11.2,17.21
26-08-2020 03:30,26-08-2020 03:45,5.6,20,4.8,6.2,11,13.4
26-08-2020 03:45,26-08-2020 04:00,5.6,20,4.8,6,10.7,16.15
26-08-2020 04:00,26-08-2020 04:15,5.6,20,4.7,6.3,11,17.05
26-08-2020 04:15,26-08-2020 04:30,4.8,15.6,4.7,6.1,10.8,18.02
26-08-2020 04:30,26-08-2020 04:45,4.8,15.5,4.6,6.1,10.7,19.81
26-08-2020 04:45,26-08-2020 05:00,4.8,15.5,4.6,6.6,11.2,14.15
26-08-2020 05:00,26-08-2020 05:15,4.8,15.5,4.9,7,11.9,16.63
26-08-2020 05:15,26-08-2020 05:30,5.1,12.9,4.8,7.8,12.6,16.91
26-08-2020 05:30,26-08-2020 05:45,5.1,12.8,5.1,7.7,12.8,10.76
26-08-2020 05:45,26-08-2020 06:00,5.1,12.8,5.1,7,12.1,10.44
26-08-2020 06:00,26-08-2020 06:15,5.1,12.8,5,7.2,12.1,13.28
26-08-2020 06:15,26-08-2020 06:30,6.3,10.7,4.9,7.1,12,10.36
26-08-2020 06:30,26-08-2020 06:45,6.3,10.7,4.9,7.6,12.5,15.66
26-08-2020 06:45,26-08-2020 07:00,6.3,10.7,5,8.5,13.6,19.46
26-08-2020 07:00,26-08-2020 07:15,6.3,10.7,5.4,9.4,14.8,17.13
26-08-2020 07:15,26-08-2020 07:30,5.6,11.1,5.6,9.2,14.8,16.1
26-08-2020 07:30,26-08-2020 07:45,5.6,11.1,5.6,9.8,15.4,15.91
26-08-2020 07:45,26-08-2020 08:00,5.6,11.1,5.4,8.8,14.3,17.46
26-08-2020 08:00,26-08-2020 08:15,5.6,11.1,5.4,8,13.4,19.83
26-08-2020 08:15,26-08-2020 08:30,5.2,9.4,5.4,8.3,13.7,19.62
26-08-2020 08:30,26-08-2020 08:45,5.2,9.3,5.5,8.2,13.7,18.11
26-08-2020 08:45,26-08-2020 09:00,5.2,9.3,5.6,9.4,15,19.47
26-08-2020 09:00,26-08-2020 09:15,5.2,9.3,6,10.1,16.1,18.41
26-08-2020 09:15,26-08-2020 09:30,5.3,8.3,5.9,10.2,16.1,19.49
26-08-2020 09:30,26-08-2020 09:45,5.3,8.3,6,10,16.1,16.91
